"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT","REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT","REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT",47,0.862190792219945,2.58518904024292,1.09629476390365e-15,1.85117201562017e-13,1.69060192538827e-13,1608,"tags=79%, list=10%, signal=71%","Igkv14-130/Igkv11-125/Igkv8-28/Iglc2/Ighg3/Igkv13-85/Igkv1-99/Igkv12-41/Igkv8-27/Igkv12-38/Ighg2c/Igkv1-110/Igkv8-30/Igkv2-109/Iglc3/Iglc1/Igkv13-84/Igkv1-88/Ighv5-9/Ighg2b/Igkv1-135/Igkv14-111/Igkv17-127/Igkv14-126/C2/Igkv12-44/Igkv9-120/Igkv14-100/Igkv17-121/Igkv1-117/Igkv8-21/C4b/Cfb/C3/Ighv1-84/C1s1/Colec10"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",57,0.816077729232808,2.50781626911349,1.21220133102173e-14,1.91042929769024e-12,1.74471924907057e-12,1594,"tags=65%, list=10%, signal=59%","Ifit3/H2-Q7/Oas3/Isg15/Mx2/Rsad2/Irf4/Ifit1bl1/Gbp2/Oas2/Irf7/Psmb8/Xaf1/Ifit2/Oas1g/H2-M2/H2-Q2/H2-Q1/Oas1a/Oasl1/Bst2/Ifi27l2b/H2-D1/H2-T23/Stat2/Irf1/Usp18/Ifi27/H2-M3/Stat1/Samhd1/Socs1/Rnasel/H2-Q10/Isg20/Ifi35/Irf5"
"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS","REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS","REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS",69,0.792513379212085,2.52170672976095,1.66780395304429e-14,2.46418034062294e-12,2.250438097167e-12,1112,"tags=46%, list=7%, signal=43%","Igkv14-130/Igkv11-125/Igkv8-28/Iglc2/Ighg3/Igkv13-85/Igkv1-99/Igkv12-41/Igkv8-27/Igkv12-38/Ighg2c/Igkv1-110/Igkv8-30/Igkv2-109/Iglc3/Iglc1/Igkv13-84/Igkv1-88/Ighv5-9/Ighg2b/Igkv1-135/Igkv14-111/Igkv17-127/Igkv14-126/Cd3g/Igkv12-44/Cd247/Igkv9-120/Igkv14-100/Igkv17-121/Igkv1-117/Igkv8-21"
"REACTOME_COMPLEMENT_CASCADE","REACTOME_COMPLEMENT_CASCADE","REACTOME_COMPLEMENT_CASCADE",74,0.782483529852407,2.50856723360691,2.75532659781856e-14,3.83152475131946e-12,3.49917947500054e-12,1608,"tags=57%, list=10%, signal=51%","Cr2/Igkv14-130/Cd19/Igkv11-125/Igkv8-28/Iglc2/Ighg3/Igkv13-85/Igkv1-99/Igkv12-41/Igkv8-27/Igkv12-38/Ighg2c/Igkv1-110/Igkv8-30/Igkv2-109/Iglc3/Iglc1/Igkv13-84/Igkv1-88/Ighv5-9/Ighg2b/Igkv1-135/Igkv14-111/Igkv17-127/Igkv14-126/C2/Igkv12-44/Cd55b/Igkv9-120/Igkv14-100/Igkv17-121/Igkv1-117/Cd59b/Igkv8-21/C4b/Cfb/C3/Cd55/Ighv1-84/C1s1/Colec10"
"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",117,0.70345194595797,2.43479279920487,3.0192487472205e-14,3.9652800213496e-12,3.62133285412237e-12,1112,"tags=29%, list=7%, signal=27%","Igkv14-130/Igkv11-125/Igkv8-28/Iglc2/Ighg3/Igkv13-85/Igkv1-99/Igkv12-41/Igkv8-27/Igkv12-38/Ighg2c/Igkv1-110/Igkv8-30/Igkv2-109/Iglc3/Iglc1/Igkv13-84/Igkv1-88/Ighv5-9/Ighg2b/Igkv1-135/Igkv14-111/Igkv17-127/Igkv14-126/Cd3g/Igkv12-44/Cd247/Igkv9-120/Igkv14-100/Cyfip2/Btk/Igkv17-121/Igkv1-117/Igkv8-21"
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS","REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS","REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS",40,0.868102504608501,2.50849643446996,8.75165809902227e-14,1.08889051295203e-11,9.94440485379206e-12,1112,"tags=75%, list=7%, signal=70%","Igkv14-130/Igkv11-125/Igkv8-28/Iglc2/Ighg3/Igkv13-85/Igkv1-99/Igkv12-41/Igkv8-27/Igkv12-38/Ighg2c/Igkv1-110/Igkv8-30/Igkv2-109/Iglc3/Iglc1/Igkv13-84/Igkv1-88/Ighv5-9/Ighg2b/Igkv1-135/Igkv14-111/Igkv17-127/Igkv14-126/Igkv12-44/Igkv9-120/Igkv14-100/Igkv17-121/Igkv1-117/Igkv8-21"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",54,0.819869033376834,2.50459945161815,2.5973403763949e-13,3.07005632489877e-11,2.80376058525575e-11,1555,"tags=54%, list=9%, signal=49%","H2-Ob/H2-Oa/Cd74/H2-Aa/Cd8a/H2-Q7/Ciita/H2-DMb1/H2-Ab1/Hspa1b/Cd8b1/H2-Eb1/Hspa1a/H2-DMa/Klrd1/Tap1/B2m/H2-M2/H2-Q2/H2-Q1/Tap2/H2-D1/H2-T23/Cd4/Ctss/H2-M3/H2-Q10/Psme2/Ifi30"
"REACTOME_INTERFERON_GAMMA_SIGNALING","REACTOME_INTERFERON_GAMMA_SIGNALING","REACTOME_INTERFERON_GAMMA_SIGNALING",86,0.731208424655018,2.41191651738835,9.85225000754643e-13,1.10908185799237e-10,1.01288043937232e-10,1847,"tags=52%, list=11%, signal=47%","H2-Aa/H2-Q7/Oas3/Ciita/H2-Ab1/H2-Eb1/Irf4/Gbp2/Oas2/Irf7/Gbp3/Sp100/Oas1g/B2m/H2-M2/H2-Q2/H2-Q1/Oas1a/Oasl1/Trim38/Gbp8/Gbp5/Ifng/Trim31/Trim34a/Gbp7/H2-D1/H2-T23/Irf1/Trim5/H2-M3/Stat1/Socs1/Trim10/H2-Q10/Ptafr/Trim46/Trim12c/Ifi30/Irf5/Trim6/Trim29/Trim21/Ifngr1/Irf9"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",145,0.6400692023225,2.27432167168305,1.62940496280231e-12,1.75086969639303e-10,1.59899979842466e-10,2011,"tags=34%, list=12%, signal=31%","Igkv14-130/Ighm/Igkv11-125/Igkv8-28/Iglc2/Igkv13-85/Igkv1-99/Igkv12-41/Igkv8-27/Igkv12-38/Igkv1-110/Igkv8-30/Igkv2-109/Cd74/Iglc3/Iglc1/Igkv13-84/Igkv1-88/Vpreb3/Jchain/Ighv5-9/Igha/Igkv1-135/Cd2/Igkv14-111/Igkv17-127/Igkv14-126/Igkv12-44/Igkv9-120/Gp6/Spn/Fcamr/Igkv14-100/Igkv17-121/Sele/Igkv1-117/Cd48/Igkv8-21/Itgax/Apob/Ighv1-84/Ceacam1/Itgal/Itga4/Inpp5d/Slc16a1/Angpt1/Slc7a9/Selplg/Sirpb1b"
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION","REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION","REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION",159,0.614658804581158,2.20292218947953,5.32593610443333e-11,5.47413606560017e-09,4.99931119001957e-09,1216,"tags=30%, list=7%, signal=28%","Igkv14-130/Igkv11-125/Igkv8-28/Iglc2/Ighg3/Igkv13-85/Igkv1-99/Igkv12-41/Igkv8-27/Igkv12-38/Ighg2c/Igkv1-110/Igkv8-30/Igkv2-109/Iglc3/Gpr15/Iglc1/Igkv13-84/Igkv1-88/Ighv5-9/Ighg2b/Igkv1-135/Tshr/Gngt1/Gnat3/Igkv14-111/Igkv17-127/Adcyap1r1/Igkv14-126/Gcg/Gpr83/Cd3g/Igkv12-44/Cd247/Igkv9-120/Gpha2/Htr7/Rln3/Igkv14-100/Glp1r/Igkv17-121/Hrh2/Igkv1-117/Igkv8-21/Vip/Dpep3/Adrb2"
"REACTOME_LEISHMANIA_INFECTION","REACTOME_LEISHMANIA_INFECTION","REACTOME_LEISHMANIA_INFECTION",242,0.547120625961035,2.04509821491207,7.88491462314374e-11,7.76664090379658e-09,7.09296486494202e-09,1561,"tags=25%, list=9%, signal=23%","Igkv14-130/Igkv11-125/Igkv8-28/Iglc2/Ighg3/Igkv13-85/Igkv1-99/Igkv12-41/Igkv8-27/Igkv12-38/Ighg2c/Igkv1-110/Igkv8-30/Igkv2-109/Iglc3/Gpr15/Iglc1/Igkv13-84/Igkv1-88/Ighv5-9/Ighg2b/Igkv1-135/Tshr/Gngt1/Gnat3/Igkv14-111/Igkv17-127/Adcyap1r1/Igkv14-126/Gcg/Gpr83/Cd3g/Igkv12-44/Cd247/Igkv9-120/Gpha2/Htr7/Mefv/Rln3/Igkv14-100/Cyfip2/Btk/Glp1r/Igkv17-121/Nox1/Hrh2/Igkv1-117/Igkv8-21/Vip/Casp1/Dpep3/Adrb2/C3/Hmox1/Fgr/Pycard/Ighv1-84/Txn1/Gsdmd/Il1b/Was"
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",38,0.80578884288677,2.31280523959381,1.75385058541701e-09,1.65844111357032e-07,1.51458844239591e-07,1887,"tags=66%, list=11%, signal=58%","Tnfrsf13c/H2-Ob/H2-Oa/H2-Aa/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/Cd40lg/Ccr9/Tnfrsf13b/Cd28/Tnfrsf17/Itgb7/Tnfsf13b/Ccr10/Pigr/Icos/Ccl28/Tnfsf13/Il15ra/Cd80/Cxcr4/Itga4/Madcam1"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",208,0.545070905410385,2.01095553146441,2.12410002377213e-09,1.93129709853743e-07,1.76377698330229e-07,2864,"tags=42%, list=17%, signal=35%","Il22ra2/Tnfrsf13c/Cxcr5/Xcl1/Ccr6/Il25/Il9r/Cd40lg/Ccr9/Fasl/Tnfrsf13b/Ccl7/Tnfsf11/Il24/Ccl5/Ccr4/Il21r/Ccr3/Tnfrsf17/Ccl24/Cxcr6/Tnfrsf4/Tnfsf13b/Ltb/Ccr10/Ifne/Ifng/Il2rb/Ccr8/Ccr7/Xcr1/Flt3/Cxcr3/Ccr2/Il18r1/Cxcl10/Il2ra/Il12rb2/Ccl17/Tnfrsf8/Cd27/Ccl28/Ccl4/Ccl22/Tnfsf13/Il10ra/Il12a/Il2rg/Il7/Il15ra/Prlr/Cxcl13/Tnfrsf18/Csf2rb2/Ccr5/Tslp/Cxcl5/Il1b/Tnfsf8/Cxcr4/Amhr2/Fas/Tnfsf15/Il12rb1/Ifngr1/Ccl1/Ccl6/Tnfrsf14/Cxcl11/Cxcl16/Ccl20/Csf1r/Edar/Tnfsf10/Cxcl9/Il5ra/Il22ra1/Il10rb/Il13ra1/Tnfrsf1b/Il17a/Csf2/Pdgfa/Ccl2/Tnfsf14/Il12b/Tnfrsf10b/Cx3cl1"
"KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG_GRAFT_VERSUS_HOST_DISEASE",29,0.850458349863728,2.3190117665773,2.42060621420688e-09,2.11696677690817e-07,1.93334173098168e-07,1729,"tags=79%, list=10%, signal=71%","H2-Ob/H2-Oa/H2-Aa/H2-Q7/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/Fasl/Klrd1/H2-M2/H2-Q2/H2-Q1/Cd28/Ifng/H2-D1/H2-T23/H2-M3/H2-Q10/Il1b/Cd80/Prf1/Fas"
"PID_IL12_2PATHWAY","PID_IL12_2PATHWAY","PID_IL12_2PATHWAY",61,0.735305550249916,2.29649259588853,2.50740565792845e-09,2.11696677690817e-07,1.93334173098168e-07,1758,"tags=48%, list=11%, signal=43%","Cd8a/H2-Q7/Cd8b1/Fasl/B2m/Cd3e/Cd3g/Cd247/Tbx21/Cd3d/Fos/Ifng/Il2rb/Cd4/Il18r1/Il2ra/Gzma/Il12rb2/Ccl4/Stat4/Il12a/Il2rg/Stat1/Nos2/Socs1/H2-Q10/Ccr5/Il1b/Il12rb1"
"WP_ALLOGRAFT_REJECTION","WP_ALLOGRAFT_REJECTION","WP_ALLOGRAFT_REJECTION",76,0.69950701701929,2.24832220956058,4.09794204682868e-09,3.34052930989759e-07,3.05077282687681e-07,2468,"tags=57%, list=15%, signal=48%","Cxcr5/H2-Ob/H2-Oa/H2-Aa/H2-Q7/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/Cd40lg/Fasl/H2-M2/C2/H2-Q2/H2-Q1/Cd28/Cd55b/Ifng/Foxp3/H2-D1/H2-T23/Il2ra/Abcb1a/C4b/Il12a/H2-M3/Stat1/C3/Casp7/Cxcl13/Cd55/H2-Q10/Il1b/Cd80/Mill2/Prf1/Fas/Ctla4/Cxcl11/Agtr1a/Cxcl9/Cd86/Gzmb"
"KEGG_ALLOGRAFT_REJECTION","KEGG_ALLOGRAFT_REJECTION","KEGG_ALLOGRAFT_REJECTION",30,0.839708512796082,2.29586992958949,8.35507337083668e-09,6.5837978162193e-07,6.01272122231089e-07,1729,"tags=77%, list=10%, signal=69%","H2-Ob/H2-Oa/H2-Aa/H2-Q7/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/Cd40lg/Fasl/H2-M2/H2-Q2/H2-Q1/Cd28/Ifng/H2-D1/H2-T23/Il12a/H2-M3/H2-Q10/Cd80/Prf1/Fas"
"KEGG_PRIMARY_IMMUNODEFICIENCY","KEGG_PRIMARY_IMMUNODEFICIENCY","KEGG_PRIMARY_IMMUNODEFICIENCY",31,0.833392452058629,2.29859650653145,9.51849916134617e-09,7.25862323142656e-07,6.62901248893752e-07,1286,"tags=55%, list=8%, signal=51%","Cd19/Tnfrsf13c/Cd79a/Cd8a/Ciita/Cd8b1/Cd40lg/Tnfrsf13b/Tap1/Cd3e/Tap2/Cd3d/Cd4/Btk/Icos/Ptprc/Il2rg"
"KEGG_TYPE_I_DIABETES_MELLITUS","KEGG_TYPE_I_DIABETES_MELLITUS","KEGG_TYPE_I_DIABETES_MELLITUS",36,0.812870858326834,2.30237105062084,2.82788552055662e-08,2.0891004283112e-06,1.90789250087554e-06,1729,"tags=64%, list=10%, signal=57%","H2-Ob/H2-Oa/H2-Aa/H2-Q7/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/Fasl/H2-M2/H2-Q2/H2-Q1/Cd28/Ifng/H2-D1/H2-T23/Il12a/H2-M3/H2-Q10/Il1b/Cd80/Prf1/Fas"
