"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006364","BP","GO:0006364","rRNA processing",214,0.489104881498479,2.01417592202535,1.1610695802111e-10,1.41923681628157e-08,1.11703520758699e-08,5023,"tags=56%, list=29%, signal=40%","Cdkn2a/Nhp2/Rpl27/Fbl/Rcl1/Rpusd2/Snu13/Rps6/Npm1/Rrp1b/Trmt112/Las1l/Nop9/Rrs1/Npm3/Ncl/Ddx18/Utp18/Gar1/Utp4/Ddx21/Rpl10a/Pes1/Ftsj3/Wdr3/Shq1/Mrto4/Lyar/Pa2g4/Ddx27/Dkc1/Wdr46/Ddx10/Wdr12/Naf1/Gtf2h5/Dimt1/Wdr55/Rbfa/Wdr43/Pdcd11/Bop1/Heatr1/Riok2/Pwp2/Rrp15/Pwp1/Ddx56/Nol11/Nol10/Nop2/Znhit6/Rrp9/Rpp40/Gtpbp4/Bysl/Mdn1/Utp15/Rpp38/Wdr75/Rps16/Znhit3/Rrp12/Wdr18/Rpf1/Ddx51/Nop14/Imp3/Wdr74/Tsr1/Exosc2/Exosc3/Rpp25/Nop10/Rpl35a/Nob1/Rrp8/Exosc8/Eri1/Rpl7/Ebna1bp2/Rpl5/Utp3/Dhx37/Rps14/Tbl3/Exosc1/Bms1/Ddx54/Dis3/Ddx49/Pelp1/Utp6/Exosc7/Rrp1/Pop4/Pih1d2/Rpl11/Mtrex/Srfbp1/Lsm6/Rpf2/Exosc5/Exosc4/Rpl26/Rsl1d1/Abt1/Wbp11/Tsr3/Nsa2/Utp25/Mettl15/Utp14a/Krr1/Ythdf2/Suv39h1/Rps7/Rpusd1/Brix1/Nol9"
"GO:0002696","BP","GO:0002696","positive regulation of leukocyte activation",423,0.393780114781582,1.76065796992582,1.31033352753577e-10,1.57847714215613e-08,1.24236809666435e-08,2457,"tags=30%, list=14%, signal=27%","Vtcn1/Clec4d/Il23a/Il1a/Il1b/Sirpb1c/Ephb6/Mmp8/Sirpb1b/Il6/Hamp/Ccl2/Nlrp3/Ighv1-62-2/Nppc/Clec7a/Lef1/Adam8/Tnfsf11/Il33/Ighv1-56/Il1rl1/Ighe/Trdv4/Sirpb1a/Ighv9-4/Ighv5-2/Anxa1/H2-Eb2/Sox4/Tnfsf4/Ccr7/Bst1/Ulbp1/Trem2/Stxbp1/Ighd/Ighg2c/Il18/Tnfsf14/Foxp3/Havcr2/Cd80/Tnfsf9/Nfatc2/Cd40/Il2ra/Tnfrsf13c/Ccdc88b/Mmp14/Ighv1-47/Ighv1-43/Shh/Ighv1-31/Wnt5a/Cd300lb/Tyrobp/H2-DMb1/Ighv1-49/Il12b/Lilrb4b/Ptafr/Lrrk2/Cd86/Ms4a2/H2-DMb2/Tlr9/Slc39a10/Cd81/Cd55b/Itgb2/Ighv9-3/Il23r/Fgr/Slamf1/Ighv1-82/Clcf1/Cd276/Cd244a/H2-Oa/Ighv1-55/Tcf3/Lbp/Egr3/Ighm/Ccr2/Runx1/Mif/Card11/H2-Ab1/Tgfb1/Il1rl2/Cd1d1/Ighv13-2/Pld2/Sh3kbp1/H2-Aa/Coro1a/Cd74/Itgal/Smarcc1/Cbfb/Nckap1l/Actl6a/Mad2l2/Ighg2b/Ighv1-58/Thbs1/Fcer1g/Icos/Havcr1/Jak3/Cd47/Gpr183/Cd28/Il4ra/Ighv9-2/Blm/Runx3/Pdcd1lg2/Msh2/Sirpa/Ighv14-2/Tnfrsf4/Ighv1-42/Flot2/Ephb2/H2-Eb1"
"GO:0050863","BP","GO:0050863","regulation of T cell activation",358,0.418555089744698,1.84498766146546,1.41278176580638e-10,1.67757743391181e-08,1.32036671796792e-08,3261,"tags=35%, list=19%, signal=29%","Vtcn1/Cdkn2a/Il23a/Il1a/Il1b/Sirpb1c/Ephb6/Sirpb1b/Lgals7/Il6/Arg1/Ccl2/Nlrp3/Pla2g2d/Tarm1/Tnfsf18/Lef1/Adam8/Tnfsf11/Tnfrsf9/Pla2g2f/Tspan32/Sirpb1a/Tcf7/Anxa1/H2-Eb2/Sox4/Foxn1/Tnfsf4/Ccr7/Il18/Tnfsf14/Foxp3/Havcr2/Cd80/Tnfsf9/Il2ra/Cyp26b1/Tnfrsf13c/Ccdc88b/Shh/Slfn1/H2-DMb1/Il12b/Lilrb4b/Cd86/Ripor2/H2-DMb2/Ctla4/Cd81/Cd300a/Cd55b/Il23r/Slamf1/Cd276/Cd244a/H2-Oa/Egr3/Ccr2/Runx1/Tnfrsf1b/Card11/H2-Ab1/Il27/Tgfb1/Il1rl2/Cd1d1/Dlg5/Sh3rf1/Tnfaip8l2/Dusp22/H2-Aa/Coro1a/Cd74/Gpnmb/Itgal/Smarcc1/Cbfb/Nckap1l/Actl6a/Cd44/Mad1l1/Icos/Jak3/Cd47/Cd28/Il4ra/Blm/Runx3/Pag1/Pdcd1lg2/Fancd2/Sirpa/Laptm5/Tmem131l/Flot2/H2-Eb1/Prdm1/Adora2a/Tgfbr2/Vcam1/Il7r/Cd37/Igf1/Nfkbiz/Glmn/Smarce1/Bmi1/Rhoh/Fanca/Btla/Ephb4/Wnt10b/Zbtb1/Aif1/Hmgb1/H2-Ob/Spn/Gata3/Cyrib/H2-DMa/Ripk3/Bid/Zap70/Il2rg"
"GO:0050867","BP","GO:0050867","positive regulation of cell activation",443,0.388752393811076,1.74419969959995,2.00892476276404e-10,2.35185670818235e-08,1.85107003715026e-08,2457,"tags=30%, list=14%, signal=27%","Vtcn1/Clec4d/Il23a/Il1a/Il1b/Sirpb1c/Ephb6/Mmp8/Sirpb1b/Il6/Selp/Hamp/Ccl2/Nlrp3/Ighv1-62-2/Nppc/Clec7a/Lef1/Adam8/Tnfsf11/Il33/Ighv1-56/Il1rl1/Ighe/Trdv4/Sirpb1a/Ighv9-4/Ighv5-2/Anxa1/H2-Eb2/Sox4/Tnfsf4/Ccr7/Bst1/Ulbp1/Trem2/Stxbp1/Ighd/Ighg2c/Il18/Tnfsf14/Foxp3/Havcr2/Cd80/Tnfsf9/Nfatc2/Cd40/Plek/Il2ra/Tnfrsf13c/Ccdc88b/Mmp14/Ighv1-47/Ighv1-43/Shh/Ighv1-31/Wnt5a/Cd300lb/Tyrobp/H2-DMb1/Ighv1-49/Il12b/Lilrb4b/Ptafr/Lrrk2/Cd86/Ms4a2/H2-DMb2/Pdgfb/Tlr9/Slc39a10/Cd81/Cd55b/Itgb2/Ighv9-3/Il23r/Fgr/Slamf1/Ighv1-82/Clcf1/Cd276/Cd244a/H2-Oa/Ighv1-55/Tcf3/Lbp/Egr3/Ighm/Ccr2/Runx1/Mif/Card11/H2-Ab1/Tgfb1/Il1rl2/Cd1d1/Ighv13-2/Pld2/Sh3kbp1/H2-Aa/Pdpn/Coro1a/Cd74/Itgal/Lilra5/Smarcc1/Cbfb/Nckap1l/Actl6a/Mad2l2/Ighg2b/Ighv1-58/Thbs1/Fcer1g/Icos/Havcr1/Jak3/Cd47/Gpr183/Cd28/Il4ra/Ighv9-2/Blm/Pdgfrb/Runx3/Pdcd1lg2/Msh2/Sirpa/Ighv14-2/Tnfrsf4/Ighv1-42/Flot2/Ephb2/H2-Eb1"
"GO:0090130","BP","GO:0090130","tissue migration",319,0.427946345457262,1.89196617395049,2.17993846451579e-10,2.51661784959101e-08,1.98074818084293e-08,2584,"tags=27%, list=15%, signal=24%","Tacstd2/T/Krt16/Alox12/Lcn2/Mmp9/Wnt7a/Lrg1/Robo1/Ptgs2/Prox1/Serpine1/Adam8/Foxc2/Tnf/Angpt2/Hmox1/Has2/Ccr6/Irs1/Anxa1/Prkd1/Angpt4/Smoc2/Hif1a/Prl2c2/Prss2/Cd40/Col18a1/Map4k4/Evl/Adamts9/Pfn2/Shh/Cxcr4/Fat2/Wnt5a/Hrg/Stc1/Itgav/Fgf16/Vash1/Pdgfb/Rgcc/Anxa3/Plk2/Itgb2/Amot/Grem1/Akt3/Dcn/Egr3/Notch1/Rtn4/Nanos1/Vegfc/Tgfb1/Ets1/Snai1/Fgf18/Patz1/Cdh5/Cdh13/Coro1a/Fgf7/Plxnd1/Rhob/Epha2/Bmper/Epb41l5/Thbs1/Atoh8/Emp2/Apoe/Rhoj/Plcg1/Loxl2/Gpx1/Itgb3/Jun/Clasp1/Anln/Rin2/Tgfbr2/Gpld1/Sox9/Fermt1"
"GO:1903131","BP","GO:1903131","mononuclear cell differentiation",464,0.386106384913119,1.72987219534723,2.54406100420141e-10,2.89674452971535e-08,2.27993354594257e-08,3504,"tags=33%, list=20%, signal=27%","Cdkn2a/Clec4e/Clec4d/Il23a/Il1a/Il1b/Itgb8/Il6/Ly6d/Nlrp3/Pla2g2d/Ubd/Ifne/Pglyrp4/Csf2/Tnfsf18/Lef1/Adam8/Cr2/Bcl2a1d/Dcstamp/Tnfrsf9/Ighe/Scart2/Ccr6/Tcf7/Anxa1/Sox4/Foxn1/Tnfsf4/Ccr7/Trem2/Ms4a1/Prr7/Slamf9/Il18/Blk/Foxp3/Tnfsf9/Mpzl2/Il2ra/Cyp26b1/Il34/Mmp14/Shh/Hhex/Nfam1/Dock11/Il12b/Lilrb4b/Spi1/Gpr68/Ctla4/Tlr9/Jag2/Cd79a/Slamf1/Clcf1/H2-Oa/Tcf3/Egr3/Ighm/Ccr2/Runx1/Card11/H2-Ab1/Fes/Il27/Tgfb1/Il1rl2/Cd1d1/Atp7a/Sh3rf1/Cmtm7/Fut7/Patz1/Hells/H2-Aa/Cd74/Pglyrp1/Batf/Csf1/Hmgb3/Rps6/Smarcc1/Cbfb/Nckap1l/Actl6a/Cd19/Cd44/Itgb6/Ifnar2/Prex1/Lfng/Notch2/Fcer1g/Jak3/Egr1/Btk/Myc/Bcl11b/Gpr183/Cd28/Il4ra/Blm/Runx3/Msh2/Fancd2/Laptm5/Tnfaip3/Tmem131l/Gmpr2/Jun/Dock2/Fzd7/Prdm1/Fasn/Tgfbr2/Il7r/Ezh2/Dll4/Runx2/Nfkbiz/Smarce1/Bmi1/Rhoh/Cd79b/Abl2/Fanca/Wnt10b/Zbtb1/Hmgb1/Ccr9/Lyn/Id2/Slamf8/Spn/Ppp2r3c/Gata3/H2-DMa/Ripk3/Mafb/Camk4/Zap70/Il2rg/Ahr/Socs5/Adam17/Ifi206/Bcl11a/Ptprc/Trp53/Prdx2/Rbpj/Sash3"
"GO:0008076","CC","GO:0008076","voltage-gated potassium channel complex",70,-0.718352780680346,-2.1552556940484,3.4932697578605e-10,3.87147443031153e-08,3.04711179580393e-08,2749,"tags=59%, list=16%, signal=49%","Kcnh2/Kcnq5/Kcnip3/Kcnf1/Kcnq4/Kcnd1/Kcnmb3/Kcns1/Kcna5/Hcn2/Hcn4/Hcn1/Kcnc1/Kcnmb1/Cntnap2/Kcnma1/Kcng2/Kcnc4/Kcne2/Snap25/Kcne1l/Kcnip2/Kcng4/Kcnj5/Kcnq2/Kcne4/Kcnj3/Kcnip4/Dpp6/Kcnb1/Kcnc2/Kcng1/Kcnk2/Kcnd3/Kcnd2/Kcna1/Kcna6/Kcnq3/Kcna2/Dpp10/Kcnip1"
"GO:0006813","BP","GO:0006813","potassium ion transport",221,-0.56580520054959,-1.89752277108149,3.45525333487097e-10,3.87147443031153e-08,3.04711179580393e-08,2761,"tags=41%, list=16%, signal=35%","Tmem38a/Kcnh2/Flna/Aqp1/Slc9a3/Wnk4/Kcnq5/Vamp2/Kcnip3/Ager/Nedd4l/Kcnf1/Edn3/Wnk2/Kcnh6/Slc12a1/Slc12a5/Kcnq4/Kcnd1/Atp1b2/Kcnmb3/Kcnn2/Fhl4/Kcns1/Slc9a5/Kcna5/Kcnk4/Slc9a2/Rgs4/Hcn2/Hcn4/Hcn1/Ank2/Kcnc1/Abcc9/Kcnmb1/Drd3/Kcnma1/Kcng2/Cav3/Kcnt2/Kcnc4/Kcne2/Casq2/Galr2/Slc12a8/Slc1a3/Actn2/Kcne1l/Kcnj13/Rnf207/Kcnip2/Kcnn3/Slc24a3/Kcng4/Kcnj5/Kcnq2/Gal/Kcne4/Kcnk3/Kcnk9/Kcnj3/Kcnip4/Dpp6/Neto1/Kcnj11/Kcnb1/Kcnc2/Nalcn/Abcc8/Kcng1/Kcnk2/Akap6/Fxyd1/Kcnd3/Kcnt1/Kcnh3/Nos1/Slc24a2/Oprk1/Kcnd2/Kcnj12/Kcna1/Cckar/Kcna6/Kcnq3/Kcna2/Vip/Dpp10/Kcnip1/Grp"
"GO:0071805","BP","GO:0071805","potassium ion transmembrane transport",188,-0.58918688709394,-1.95164812376503,4.28867194497585e-10,4.68765383739299e-08,3.68950010123568e-08,2761,"tags=45%, list=16%, signal=38%","Tmem38a/Kcnh2/Flna/Slc9a3/Wnk4/Kcnq5/Vamp2/Kcnip3/Ager/Nedd4l/Kcnf1/Edn3/Wnk2/Kcnh6/Slc12a1/Slc12a5/Kcnq4/Kcnd1/Atp1b2/Kcnn2/Fhl4/Kcns1/Slc9a5/Kcna5/Kcnk4/Slc9a2/Rgs4/Hcn2/Hcn4/Hcn1/Ank2/Kcnc1/Abcc9/Kcnmb1/Kcnma1/Kcng2/Cav3/Kcnt2/Kcnc4/Kcne2/Casq2/Galr2/Slc12a8/Slc1a3/Actn2/Kcne1l/Kcnj13/Rnf207/Kcnip2/Kcnn3/Slc24a3/Kcng4/Kcnj5/Kcnq2/Gal/Kcne4/Kcnk3/Kcnk9/Kcnj3/Kcnip4/Dpp6/Neto1/Kcnj11/Kcnb1/Kcnc2/Nalcn/Abcc8/Kcng1/Kcnk2/Akap6/Kcnd3/Kcnt1/Kcnh3/Slc24a2/Oprk1/Kcnd2/Kcnj12/Kcna1/Kcna6/Kcnq3/Kcna2/Dpp10/Kcnip1/Grp"
"GO:1903037","BP","GO:1903037","regulation of leukocyte cell-cell adhesion",352,0.421529165088188,1.8598986202423,4.34250896871102e-10,4.68765383739299e-08,3.68950010123568e-08,3093,"tags=34%, list=18%, signal=29%","Vtcn1/Cdkn2a/Sele/Il23a/Il1a/Il1b/Sirpb1c/Fut9/Ephb6/Sirpb1b/Lgals7/Il6/Arg1/Selp/Ccl2/Nlrp3/Pla2g2d/Tarm1/Tnfsf18/Lef1/Adam8/Tnfsf11/Tnf/Icam1/Pla2g2f/Tspan32/Sirpb1a/Has2/Anxa1/H2-Eb2/Sox4/Tnfsf4/Ccr7/Il18/Tnfsf14/Foxp3/Havcr2/Cd80/Tnfsf9/Il2ra/Tnfrsf13c/Ccdc88b/Shh/Slfn1/H2-DMb1/Il12b/Lilrb4b/Ptafr/Cd86/Ripor2/H2-DMb2/Ctla4/Cd81/Cd300a/Cd55b/Itgb2/Il23r/Slamf1/Cd276/Cd244a/H2-Oa/Egr3/Ccr2/Runx1/Card11/H2-Ab1/Tgfb1/Il1rl2/Ets1/Cd1d1/Dlg5/Gcnt1/Tnfaip8l2/Dusp22/Fut7/H2-Aa/Coro1a/Cd74/Gpnmb/Itgal/Smarcc1/Cbfb/Nckap1l/Actl6a/Ass1/Cd44/Mad1l1/Icos/Jak3/Cd47/Cd28/Il4ra/Blm/Runx3/Pag1/Pdcd1lg2/Sirpa/Laptm5/Tmem131l/Flot2/H2-Eb1/Adora2a/Tgfbr2/Vcam1/Il7r/Cd37/Igf1/Nfkbiz/Glmn/Smarce1/Bmi1/Rhoh/Btla/Ephb4/Wnt10b/Zbtb1/Aif1/Hmgb1/H2-Ob/Spn"
"GO:0001505","BP","GO:0001505","regulation of neurotransmitter levels",244,-0.552601104678664,-1.86119091864929,5.1747600362317e-10,5.51443659245613e-08,4.34023395751417e-08,2986,"tags=40%, list=17%, signal=33%","Vamp1/Ppp1r9a/Slc22a3/Prkn/Slc30a1/Slc17a6/Atp1a2/P2ry4/Prkce/Cacna1a/Rab3a/Slc22a1/Chrnb2/P2rx2/Vamp2/Apba1/Colq/Fev/Rph3a/Syt5/Hrh3/Maob/Edn3/Slc6a1/Doc2g/Snca/Prkca/Rims3/Rph3al/Syt1/Nat8l/Ptprn2/Hnmt/Lin7a/Grm8/Drd4/Prkcg/Maoa/Baiap3/Grik5/Syt7/Ache/Cacnb4/Grm4/Syt6/Nlgn1/Slc6a2/Syt2/Drd3/Doc2b/Syt9/Slc5a7/Syngr3/Snap91/Syn1/Kcnc4/Chrna4/Cspg5/Napb/Lin7b/P2rx1/Snap25/Pclo/Ppfia3/Nrn1/Sncg/Gdnf/Stxbp5l/Drd1/Ppfia2/Otof/Chrna7/Syp/Bche/Chrna6/Adra1a/Sv2a/Stx1b/Prima1/Chrna5/Dgki/Grm7/Nrxn2/Chrm2/Nos1/Adra2a/Cplx1/Chat/Tacr2/Trim9/Ntrk2/Gfap/Syt4/Rims1/Grin3a/Dbh/Chrna3"
"GO:0034341","BP","GO:0034341","response to interferon-gamma",132,0.567754271892812,2.20664261980561,5.54594960191214e-10,5.69110285075231e-08,4.47928223208369e-08,2610,"tags=38%, list=15%, signal=32%","Otop1/Acod1/Arg1/Ccl2/Cited1/Ubd/Ccl20/Ccl7/Ccl17/Ifitm6/Nos2/Ccl24/Stx11/Ifitm1/Tgtp1/Ccl3/Ifitm3/Ccl22/Stxbp1/Cd40/Ccl1/Ccl4/Evl/Rab11fip5/Mefv/Slc11a1/Il12b/Gbp5/Il23r/Ciita/Cxcl16/Gch1/H2-Q7/H2-Ab1/Capg/Mrc1/Gbp2/H2-Aa/Cd74/Actg1/Gbp9/Gapdh/Cd47/Sirpa/Was/H2-Eb1/Gbp7/Ifitm2/Vim/Gbp3"
"GO:0006836","BP","GO:0006836","neurotransmitter transport",232,-0.556953754083627,-1.87384283010389,5.50450832261324e-10,5.69110285075231e-08,4.47928223208369e-08,2986,"tags=41%, list=17%, signal=34%","Vamp1/Ppp1r9a/Slc22a3/Prkn/Slc30a1/Slc17a6/Atp1a2/P2ry4/Prkce/Cacna1a/Rab3a/Sv2b/Slc22a1/Chrnb2/P2rx2/Vamp2/Apba1/Fev/Rph3a/Syt5/Edn3/Slc28a2/Slc6a1/Doc2g/Snca/Prkca/Rims3/Rph3al/Syt1/Nat8l/Ptprn2/Lin7a/Grm8/Drd4/Prkcg/Baiap3/Grik5/Syt7/Slc28a2b/Cacnb4/Grm4/Syt6/Nlgn1/Slc6a2/Syt2/Drd3/Doc2b/Syt9/Syngr3/Snap91/Syn1/Kcnc4/Chrna4/Cspg5/Napb/Lin7b/P2rx1/Snap25/Pclo/Ppfia3/Slc6a7/Nrn1/Sncg/Gdnf/Stxbp5l/Drd1/Ppfia2/Otof/Chrna7/Syp/Chrna6/Sv2c/Adra1a/Sv2a/Slc6a17/Stx1b/Chrna5/Dgki/Slc6a15/Grm7/Nrxn2/Chrm2/Nos1/Adra2a/Cplx1/Tacr2/Trim9/Ntrk2/Gfap/Slc10a4/Syt4/Slc18a3/Rims1/Grin3a/Chrna3"
"GO:0098984","CC","GO:0098984","neuron to neuron synapse",425,-0.48861182952039,-1.69363521760059,5.53054315910457e-10,5.69110285075231e-08,4.47928223208369e-08,3319,"tags=31%, list=19%, signal=26%","Prnp/Inpp4a/Oprd1/Rps27rt/Dlg4/Syn2/Prkcz/Nsmf/Shank2/Abhd17b/Syngap1/Ppp1r9a/Prkn/Slc30a1/Cabp1/Dmtn/Camk2b/Nefh/Efnb3/Dnm3/Iqsec3/Chrm4/P2rx2/Slc8a3/Mir99a/Nrgn/Flrt3/Arhgap44/Map1b/Grin2a/Lrrtm4/Anks1b/Grm1/Dst/Kcnd1/Psd/Atp1b2/Lrfn3/Sh3gl2/Cpeb1/Bcas1/Syt1/Nectin1/Prkcg/Ctnna2/Grik5/Syt7/Map1a/Rapgef4/Grid2/Cnih2/Ank2/Mylk2/Dclk1/Nlgn1/Usp50/Cntnap2/Gap43/Adam22/Drd3/Ngfr/Syt9/Arhgef9/Gria4/Cdh2/Adgrb1/Snap91/Rgs7bp/Syn1/Penk/Dlgap3/Lrrc7/Nrcam/Actn2/Cacna1c/Prrt1/Chrm1/Frmpd4/Pclo/Plppr4/Adra2c/Cacng2/Chrna7/Epha7/Cryab/Nefm/Syp/Shank1/Slc16a7/Dab1/Itga8/Lrrc4b/Chrm3/Sorcs3/Cacng5/Neto1/Shisa6/Slc8a1/Lrfn5/Dgki/Grid1/Tnr/Dlg2/Grik1/Mapk8ip2/Grm7/Kcnd3/Lrrtm3/Chrm2/Nos1/Slc8a2/Lrfn2/Adra2a/Srcin1/Slitrk1/Kcnd2/Pacsin1/Atp2b2/Grik2/Lrrc4c/Gng3/Slitrk3/Rnf112/Syndig1/Gria2/Mapk10/Ntsr1/Ntrk2/Gria1/Rims1/Grin3a/Chrna3"
"GO:0002690","BP","GO:0002690","positive regulation of leukocyte chemotaxis",94,0.620558564775045,2.30445829016493,6.08518199515906e-10,6.05556322953953e-08,4.76613716017276e-08,2239,"tags=41%, list=13%, signal=36%","Trem1/Cxcr2/Il23a/Prss56/Il1b/Sell/Ccl2/Ccl7/Serpine1/Tnfsf18/S100a14/Ccr6/Ptn/Ccr7/Thbs4/Cxcl10/Tnfsf14/Ccl1/Il34/Ccr1/Wnt5a/Pgf/Spi1/Ripor2/Slamf1/Lbp/Ccr2/Vegfc/C5ar1/F7/Cd74/Csf1/Cxcl17/App/Nckap1l/Adam10/Thbs1/Csf1r/C3ar1"
"GO:0052548","BP","GO:0052548","regulation of endopeptidase activity",320,0.419311546527003,1.85469038138217,6.1196741010746e-10,6.05556322953953e-08,4.76613716017276e-08,2543,"tags=25%, list=15%, signal=22%","Khdc1a/S100a8/Serpinb11/S100a9/Cdkn2a/Alox12/Mmp9/Anxa8/Il6/Serpind1/Nlrp12/Ltf/Nlrp3/Robo1/Ptgs2/Serpinb2/Serpine1/Serpina9/Bcl2a1d/F3/Tnf/Timp1/Timp4/Serpina1b/Fcmr/Hgf/Spink5/Serpinb7/Plaur/Serpina10/Serpina1e/Prr7/Trp63/Serpine3/Sfrp2/Serpinb9b/Slc22a2/Bok/Pmaip1/Mefv/Fetub/Hrg/Il24/Ccn1/Spink2/Nlrp1a/Serpina3i/Ret/Spink1/Serpinb6c/Epha4/Apaf1/Tnfrsf23/Sh3rf1/Serpina12/Ift57/Mt3/App/Cd44/Tnfsf10/Rffl/Furin/Serpine2/Thbs1/Nek5/Bcl2l11/Gapdh/Myc/Wdr35/Timp3/Rest/Serpina3g/Smad3/Gpx1/Laptm5/Serpina3f/Cryaa/Serpinb5/Bbc3/Adora2a/Ddx3x"
"GO:0090132","BP","GO:0090132","epithelium migration",317,0.418954055661346,1.83771149795862,6.04529154842637e-10,6.05556322953953e-08,4.76613716017276e-08,2584,"tags=27%, list=15%, signal=24%","Tacstd2/Krt16/Alox12/Lcn2/Mmp9/Wnt7a/Lrg1/Robo1/Ptgs2/Prox1/Serpine1/Adam8/Foxc2/Tnf/Angpt2/Hmox1/Has2/Ccr6/Irs1/Anxa1/Prkd1/Angpt4/Smoc2/Hif1a/Prl2c2/Prss2/Cd40/Col18a1/Map4k4/Evl/Adamts9/Pfn2/Shh/Cxcr4/Fat2/Wnt5a/Hrg/Stc1/Itgav/Fgf16/Vash1/Pdgfb/Rgcc/Anxa3/Plk2/Itgb2/Amot/Grem1/Akt3/Dcn/Egr3/Notch1/Rtn4/Nanos1/Vegfc/Tgfb1/Ets1/Snai1/Fgf18/Patz1/Cdh5/Cdh13/Coro1a/Fgf7/Plxnd1/Rhob/Epha2/Bmper/Epb41l5/Thbs1/Atoh8/Emp2/Apoe/Rhoj/Plcg1/Loxl2/Gpx1/Itgb3/Jun/Clasp1/Anln/Rin2/Tgfbr2/Gpld1/Sox9/Fermt1"
"GO:0098948","CC","GO:0098948","intrinsic component of postsynaptic specialization membrane",103,-0.663644164417012,-2.08040760284258,6.51405022515728e-10,6.30211703663969e-08,4.96019165476871e-08,2351,"tags=51%, list=14%, signal=45%","Grin2a/Lrrtm4/Grm1/Cdh10/Chrna10/Lrfn3/Grik5/Grid2/Cnih2/Nlgn1/Adam22/Drd3/Gria4/Cdh2/Rgs7bp/Chrna1/Lrrc7/Nrcam/Chrna4/Chrm1/Plppr4/Gabra3/Adra2c/Cacng2/Chrna7/Epha7/Slc16a7/Chrna9/Lrrc4b/Gabrg2/Chrm3/Sorcs3/Neto1/Shisa6/Lrrtm1/Lrfn5/Grid1/Nlgn3/Dlg2/Kcnd3/Lrrtm3/Lrfn2/Adra2a/Slitrk1/Kcnd2/Atp2b2/Lrrc4c/Slitrk3/Gabrb3/Gria2/Gria1/Grin3a/Chrna3"
"GO:0099572","CC","GO:0099572","postsynaptic specialization",421,-0.493693522890175,-1.71068585162129,6.520477203453e-10,6.30211703663969e-08,4.96019165476871e-08,3319,"tags=31%, list=19%, signal=26%","Prnp/Inpp4a/Oprd1/Rps27rt/Dlg4/Syn2/Prkcz/Nsmf/Shank2/Abhd17b/Syngap1/Ppp1r9a/Prkn/Slc30a1/Cabp1/Dmtn/Camk2b/Nefh/Efnb3/Dnm3/Iqsec3/Chrm4/Chrnb2/P2rx2/Slc8a3/Mir99a/Nrgn/Flrt3/Arhgap44/Map1b/Grin2a/Lrrtm4/Anks1b/Grm1/Cdh10/Dst/Chrna10/Kcnd1/Psd/Lrfn3/Cpeb1/Bcas1/Prkcg/Ctnna2/Grik5/Map1a/Rapgef4/Grid2/Cnih2/Ank2/Mylk2/Dclk1/Nlgn1/Usp50/Gap43/Adam22/Drd3/Ngfr/Arhgef9/Gria4/Cdh2/Adgrb1/Snap91/Rgs7bp/Chrna1/Syn1/Dlgap3/Lrrc7/Nrcam/Chrna4/Actn2/Cacna1c/Prrt1/Chrm1/Frmpd4/Pclo/Plppr4/Gabra3/Adra2c/Cacng2/Chrna7/Epha7/Cryab/Nefm/Syp/Shank1/Slc16a7/Dab1/Chrna9/Itga8/Lrrc4b/Gabrg2/Chrm3/Sorcs3/Cacng5/Neto1/Shisa6/Slc8a1/Lrrtm1/Lrfn5/Dgki/Grid1/Nlgn3/Dlg2/Grik1/Mapk8ip2/Kcnd3/Lrrtm3/Nos1/Slc8a2/Lrfn2/Adra2a/Srcin1/Slitrk1/Kcnd2/Pacsin1/Atp2b2/Grik2/Lrrc4c/Gng3/Slitrk3/Gabrb3/Rnf112/Syndig1/Gria2/Mapk10/Ntrk2/Dlgap2/Gria1/Rims1/Grin3a/Chrna3"
"GO:0099060","CC","GO:0099060","integral component of postsynaptic specialization membrane",97,-0.668193933985711,-2.07892599130656,7.59001631132051e-10,7.24220801553751e-08,5.70010673427963e-08,2351,"tags=53%, list=14%, signal=46%","Grin2a/Lrrtm4/Grm1/Cdh10/Chrna10/Lrfn3/Grik5/Grid2/Cnih2/Nlgn1/Adam22/Drd3/Gria4/Cdh2/Chrna1/Lrrc7/Nrcam/Chrna4/Chrm1/Plppr4/Gabra3/Adra2c/Cacng2/Chrna7/Epha7/Slc16a7/Chrna9/Lrrc4b/Gabrg2/Chrm3/Sorcs3/Neto1/Shisa6/Lrrtm1/Lrfn5/Grid1/Nlgn3/Kcnd3/Lrrtm3/Lrfn2/Adra2a/Slitrk1/Kcnd2/Atp2b2/Lrrc4c/Slitrk3/Gabrb3/Gria2/Gria1/Grin3a/Chrna3"
