"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043266","BP","GO:0043266","regulation of potassium ion transport",104,-0.605292461394697,-1.96135920936656,1.93758446988582e-07,1.73536749812794e-05,1.40936525068316e-05,2419,"tags=41%, list=14%, signal=36%","Kcns1/Wnk4/Kcnab1/Rgs4/Prnp/Nr3c2/Kcnip2/Kcnmb1/Casq2/Fxyd2/Atp1b2/Kcnip3/Kcne2/Edn3/Fhl1/Kcne4/Ank2/Drd3/Kcnc1/Ptger3/Kcna5/Kcne1l/Rnf207/Galr2/Kcnip4/Actn2/Cav3/Dpp6/Neto1/Gal/Oprk1/Abcc8/Kcnk3/Kcnc2/Nos1/Akap6/Kcna1/Kcng1/Cckar/Kcnip1/Dpp10/Grp/Vip"
"GO:0030595","BP","GO:0030595","leukocyte chemotaxis",218,0.415513696464858,1.77115734674878,1.94164072817491e-07,1.73536749812794e-05,1.40936525068316e-05,2049,"tags=26%, list=12%, signal=23%","Cxcl5/S100a9/S100a8/Cxcl3/Cxcl2/Cxcl1/Trem1/Prss56/Cxcr2/Il23a/Retnlg/Ppbp/Spp1/Il1b/Sell/Trem3/Adam8/Ptn/Tnfsf18/Ccl20/Ccl2/Serpine1/Csf3r/Pgf/Bst1/Cxcl15/Cxcl17/Ccl17/Ripor2/Tnfsf14/Cxcr1/Jaml/Anxa1/Ccl24/S100a14/Ccl3/Mif/Ptpro/Thbs1/Slamf9/Pdgfb/Ccl7/F7/Ccr1/Wnt5a/Ppia/Pf4/Adam10/Tnfsf11/Fcgr3/Hsd3b7/Csf1/C5ar1/Spi1/Ccl1/Itgb2"
"GO:0097529","BP","GO:0097529","myeloid leukocyte migration",230,0.410528085117752,1.78968811830061,2.01232212990017e-07,1.77940654720534e-05,1.44513122273794e-05,2049,"tags=24%, list=12%, signal=22%","Cxcl5/S100a9/S100a8/Cxcl3/Cxcl2/Cxcl1/Trem1/Cxcr2/Il23a/Retnlg/Ppbp/Il1a/Spp1/Il1b/Gp2/Sell/Trem3/Adam8/Tnfsf18/Ccl20/Ccl2/Serpine1/Il17a/Csf3r/Pgf/Bst1/Cxcl15/Cxcl17/Trem2/Mmp14/Ccl17/Ripor2/Cxcr1/Jaml/Anxa1/Ccl24/S100a14/Ccl3/Mif/Ptpro/Thbs1/Pdgfb/Ccl7/Ccr1/Cd81/Ppia/Pf4/Rtn4/Tnfsf11/Fcgr3/Fut7/Csf1/C5ar1/Spi1/Ccl1/Itgb2"
"GO:0042734","CC","GO:0042734","presynaptic membrane",188,-0.525341767370787,-1.79331104103852,2.09090952624969e-07,1.82943578759868e-05,1.48576208219826e-05,2273,"tags=34%, list=13%, signal=29%","Nectin1/Cacna1c/Rims3/Slc6a11/Chrm3/Grin2b/L1cam/Pde2a/Cnr1/Ache/Pcdh17/Cntnap1/Dnm1/Apba1/Dgki/Rgs7bp/Slc6a7/Ctnna2/Cntn6/Scn11a/Apbb1/Syt7/Kcnj3/Ncam1/Kcnc1/Chrna7/Atp2b4/Chrm1/Chrna4/Kcnma1/Adam23/P2rx1/Otof/Grm8/Cdh10/Adra2a/Chrna6/Cntn1/Chrm2/Snap25/Cadm3/Grm7/Atp2b2/Grik3/Stx1b/Syp/Nrxn2/Oprk1/Gria2/Cacna1e/Adra1a/Kcnc2/Igsf21/P2ry4/Grik1/Scn2a/Snap91/Grik2/Kcna1/Gria1/Rims1/Kcna2/Htr3a"
"GO:0090130","BP","GO:0090130","tissue migration",319,0.372934514975169,1.723590122832,2.14047833555713e-07,1.85100754398184e-05,1.50328141679189e-05,3139,"tags=29%, list=18%, signal=24%","Tacstd2/T/Lcn2/Alox12/Wnt7a/Krt16/Mmp9/Robo1/Lrg1/Prox1/Foxc2/Adam8/Tnf/Ptgs2/Angpt2/Serpine1/Shh/Smoc2/Irs1/Adamts9/Angpt4/Prkd1/Cdh13/Nanos1/Stc1/Evl/Fgf16/Amot/Fat2/Hrg/Hmox1/Map4k4/Pfn2/Cd40/Anxa1/Patz1/Plk2/Thbs1/Cyp1b1/Hif1a/Rhoj/Gpld1/Pdgfb/Has2/Dnaja4/Vash1/Notch1/Epb41l5/Egr3/Itgav/Wnt5a/Hyal1/Cxcr4/Rtn4/Col18a1/Gata2/Plekhg5/Cdh5/Rhob/Jun/Itgb2/Amotl1/Ets1/Atoh8/Mcc/Clasp1/Rgcc/Hdac6/Anln/Dll4/Emp2/Plcg1/Ephb4/Tgfb1/Rin2/Tgfbr1/Slit2/Vegfc/Fermt1/Try5/Snai1/Tgfbr2/Epha2/Pik3c2a/Kank1/Sox9/Hmgb1/Plcg2/Bmpr2/Igf1/Card10/Kitl/Ctsh"
"GO:0052547","BP","GO:0052547","regulation of peptidase activity",380,0.351606781822032,1.64162225147221,2.1601026439634e-07,1.85100754398184e-05,1.50328141679189e-05,2193,"tags=20%, list=13%, signal=18%","S100a9/S100a8/Serpinb11/Khdc1a/Prss22/Alox12/Ngp/Cstdc4/Stfa2l1/Cdkn2a/Mmp9/Robo1/R3hdml/Ltf/Mug2/Wfdc18/Nlrp12/Serpind1/Tnf/Ptgs2/Il6/Nlrp3/Slpi/Stfa2/F3/Anxa8/Nkx3-1/Serpine1/Cldn4/Cstdc5/Serpinb7/Timp1/Serpinb2/Fetub/Slc22a2/Mt3/Serpina10/Bcl2a1d/Hgf/Plaur/Hrg/Csta1/Serpine3/Stfa1/Serpina9/Prr7/Sfrp2/Bok/Ccn1/Thbs1/Bcl2l11/Stfa3/Spink2/Pmaip1/Pax2/Casp6/Serpina1b/Ift57/A2ml1/Tnfrsf23/Wdr35/Sh3rf1/Epha4/Apaf1/Wfikkn2/Serpinb9b/Spink8/Myc/Rest/Ret/Ddx3x/Serpina3i/Cd44/Furin/Timp4/App/Pebp1"
"GO:0044403","BP","GO:0044403","biological process involved in symbiotic interaction",233,0.401753797815595,1.7500383631018,2.48046501626278e-07,2.10383930767104e-05,1.70861677221194e-05,2043,"tags=19%, list=12%, signal=17%","Cxcl5/Defa5/Cxcl1/Defa20/Trem1/Defa34/Trim10/Defa41/Defa30/Pglyrp4/Defa24/Ltf/Tmprss11e/Ifitm1/Arg1/Lef1/Trem3/Nectin4/Ifitm6/Tmprss11d/Defa26/Lrrc15/Icam1/Defa35/Ifitm3/Hrg/Bcl2l11/Defa28/Reg3g/Itgav/Fn1/Hs3st5/Trim30b/Pomc/Rrp1b/Napepld/Cav2/Defa40/Hpn/Rest/Sftpd/Ifitm2/Trim59/Jun/Gbp9"
"GO:0002377","BP","GO:0002377","immunoglobulin production",230,-0.499830809705733,-1.73393019114695,2.69639659888203e-07,2.26388368988964e-05,1.83859557561196e-05,4425,"tags=47%, list=26%, signal=36%","Igkv6-20/Igkv8-16/H2-DMb1/Il21/Igkv19-93/Pou2f2/Igkv3-12/Nuggc/H2-DMb2/Igkv10-96/Dnajb9/Kmt5c/Nhej1/Igkv4-58/Nipal3/Igkv10-94/H2-Ab1/Siglecg/Samhd1/Igkv6-23/Igkv6-32/Itm2a/H2-Oa/Igkv12-38/Ighe/Igkv6-25/Igkv4-78/Igkv17-127/Tmbim6/Igkv8-34/Igkv3-4/Igkv15-103/Igkv4-68/H2-Aa/Igkv4-80/H2-Eb1/H2-DMa/Fas/Tnfsf13/Mzb1/H2-Eb2/Igkv4-61/Rbp4/Ifng/Igkv12-98/Igkv8-21/Igkv4-51/Igkv12-44/Igkv6-15/Igkv17-121/Igkv1-135/Igkv9-124/Igkv9-120/Igkv4-50/Igkv5-39/Igkv12-46/Tnfsfm13/Igkv4-91/Il5/Igkv4-90/H2-Ob/B2m/Igkv14-100/Tnfsf13b/Igkv4-86/Tbx21/Igkv6-17/Iglv1/Igkv4-62/Igkv3-2/Igkv4-71/Igkv5-48/Igkv1-117/Igkv8-27/Igkv2-109/Igkv3-9/Iglv3/Igkv14-111/Lax1/Igkv4-59/Igkv3-10/Igkv8-28/Fgl2/Igkv5-43/Igkv5-45/Igkv8-24/Igkv4-79/Igkv6-14/Ighm/Igkv3-5/Igkv8-19/Igkv4-54/Igkv4-55/Igkv10-95/Igkv12-89/Xcl1/Igkv16-104/Igkv4-57/Pagr1a/Igkv2-112/Igkv14-126/Igkv11-125/Gcnt3/Igkv1-99/Igkv1-35/Igkv1-122/Il13/Igkv4-69/Igkv7-33"
"GO:0099060","CC","GO:0099060","integral component of postsynaptic specialization membrane",97,-0.610027773710731,-1.95607275423387,2.77682487952281e-07,2.30809683985936e-05,1.87450294235577e-05,2164,"tags=46%, list=13%, signal=41%","Chrm3/Chrna1/Grin2b/Lrrtm1/Cnih2/Nrcam/Slc16a7/Epha7/Lrrc7/Grid2/Adam22/Chrna10/Drd3/Chrna7/Chrm1/Chrna4/Cacng2/Cdh10/Adra2a/Neto1/Gabrb3/Lrrc4c/Lrfn2/Gabrg2/Chrna9/Nlgn3/Atp2b2/Lrrc4b/Sorcs3/Gria4/Lrfn5/Plppr4/Gabra3/Lrrtm3/Gria2/Nlgn1/Shisa6/Kcnd2/Kcnd3/Slitrk3/Slitrk1/Adra2c/Gria1/Grin3a/Chrna3"
"GO:0010631","BP","GO:0010631","epithelial cell migration",315,0.364949892002117,1.67586043952682,2.83557015981693e-07,2.3335900166731e-05,1.89520702812986e-05,3139,"tags=29%, list=18%, signal=24%","Tacstd2/Lcn2/Alox12/Wnt7a/Krt16/Mmp9/Robo1/Lrg1/Prox1/Foxc2/Adam8/Tnf/Ptgs2/Angpt2/Serpine1/Shh/Smoc2/Irs1/Adamts9/Angpt4/Prkd1/Cdh13/Nanos1/Stc1/Evl/Fgf16/Amot/Fat2/Hrg/Hmox1/Map4k4/Pfn2/Cd40/Anxa1/Patz1/Plk2/Thbs1/Cyp1b1/Hif1a/Rhoj/Gpld1/Pdgfb/Has2/Dnaja4/Vash1/Notch1/Epb41l5/Egr3/Itgav/Wnt5a/Hyal1/Cxcr4/Rtn4/Col18a1/Gata2/Plekhg5/Cdh5/Rhob/Jun/Itgb2/Amotl1/Ets1/Atoh8/Mcc/Clasp1/Rgcc/Hdac6/Anln/Dll4/Emp2/Plcg1/Ephb4/Tgfb1/Rin2/Tgfbr1/Slit2/Vegfc/Fermt1/Try5/Snai1/Tgfbr2/Epha2/Pik3c2a/Kank1/Sox9/Hmgb1/Plcg2/Bmpr2/Igf1/Card10/Kitl/Ctsh"
"GO:0051952","BP","GO:0051952","regulation of amine transport",109,-0.596845645391145,-1.94276258217246,2.96732640068357e-07,2.4180801022041e-05,1.96382499562268e-05,3070,"tags=47%, list=18%, signal=39%","Slc15a1/Nr3c1/Prkcb/Dpysl2/Per2/Kmo/Rab3a/Slc6a1/Cxcl12/Rgs4/Cck/Grin2b/Crhr2/Cnr1/Nat8l/Plcd1/Rab3b/Syt17/Sv2a/Abat/Syt7/Ace2/Drd3/Ptger3/Chrna7/Chrna4/Oxtr/Syt6/Chrna6/Chga/Grm7/Syt2/Crhr1/Kcnb1/Sncg/Gdnf/Lep/Syt9/Ffar3/Oprk1/Agtr2/Grik1/Syt10/Ntsr1/Tacr2/Syt4/Vip/Kcna2/Cartpt/Chrna3/Pcp4"
"GO:0071824","BP","GO:0071824","protein-DNA complex subunit organization",202,0.416963761506291,1.751353744396,3.10759593811105e-07,2.50779975122127e-05,2.03669011253001e-05,5730,"tags=58%, list=33%, signal=39%","Padi4/Esr1/H2bc27/H2bc12/Macroh2a2/Tcf4/Wnt10b/H3c8/Ptma/Mcm2/Hells/Smarcc1/H2bc3/Nap1l1/Kntc1/Ruvbl1/Chaf1b/Npm1/Actl6a/Chaf1a/Ahr/Med30/Cenps/Cenpi/Cenpp/H3f3a/H2bc14/Myc/H3c1/Rad51/Gtf2e1/Baz1a/Dr1/Cdc45/Dnajc9/Med14/Atrx/H3f3b/Arid2/Set/Polr1e/Dlgap5/Actr6/Cenph/Smarce1/Taf1b/Taf6/Trp53/Ssrp1/Ruvbl2/Gtf2a1/Asf1b/Ttc39aos1/Sox9/Hmgb1/Supt16/Smarca4/H2bc22/Cenpw/Gtf2h5/Med17/Grwd1/Cenpk/Nap1l4/Anp32e/Zfp827/H2bc9/Nasp/Chrac1/Cenpn/Med22/Smarca5/Taf6l/Anp32b/Terf1/Cdt1/Cenpt/Mis18a/Pogz/Smyd3/Med18/Med9/Gtf2f2/Oip5/Kat5/Med24/Shprh/Taf2/Creb1/Med31/Taf1/Smarcd1/Med21/Rnf4/Arid1a/Med6/Psmc6/Bdp1/Cand1/Chd2/Med11/Sart3/Pole3/Cenpa/Taf11/Cenpe/Yeats4/H2bu1-ps/Med23/Macroh2a1/Srcap/Vps72/Brf2/Asf1a/H1f1/Med26/Mcm3ap"
"GO:0002687","BP","GO:0002687","positive regulation of leukocyte migration",153,0.457746105663109,1.88091122031231,3.2642630137116e-07,2.60889943942027e-05,2.11879743997293e-05,2178,"tags=27%, list=13%, signal=24%","Trem1/Prss56/Cxcr2/Il23a/Il1a/Mmp9/Il1b/Sele/Sell/Adam8/Ptn/Tnfsf18/Ccl20/Ccl2/Serpine1/Icam1/Selp/Pgf/Cxcl17/Trem2/Mmp14/Tnfsf4/Ripor2/Tnfsf14/Bdkrb1/Ccl24/S100a14/Thbs1/Ccl7/F7/Ccr1/Wnt5a/Adam10/Rtn4/Fut7/Csf1/C5ar1/Spi1/Ccl1/Ptafr/App"
"GO:0030545","MF","GO:0030545","signaling receptor regulator activity",432,0.337696889374105,1.58130093384158,3.42619876610473e-07,2.71224420417739e-05,2.20272808892528e-05,1614,"tags=25%, list=9%, signal=23%","Cxcl5/Wnt10a/Cxcl3/Cxcl2/Cxcl1/Wnt7b/Dkk2/Fgf3/Il23a/Wnt7a/Inhba/Retnlg/Npy/Osm/Ppbp/Csf3/Il11/Wnt6/Il1a/Il36g/Tafa2/Hamp/Spp1/Hamp2/Wnt16/Il1b/Il17c/Nppb/Fgf20/Wnt3/Gkn1/Csf2/Reg1/Il33/Gdf11/Tnf/Il6/Ptn/Angpt2/Tnfsf18/Tff1/Inhbb/Lypd6/Ccl20/Ccl2/Ttr/Nppc/Il17a/Tnfsf9/Uts2/Ifne/Il36a/Timp1/Il22/Sema7a/Angpt4/Pgf/Ereg/Cxcl15/Cxcl17/Slurp1/Stc1/Sema3e/Hgf/Gdf15/Fgf16/Lif/Btc/Tnfsf4/Sema4c/Fgf14/Ccl17/Jag2/Tnfsf14/Pthlh/Bmp7/Wnt10b/Gpnmb/Ly6g6g/Sfrp2/Sema3f/Ccl24/Erfe/Ccl3/Pcsk9/Mif/Ndp/Ntf5/Tcf3/Lilrb4b/Pyy/Clcf1/Pdgfb/Ccl7/Ccn5/Saa3/Wnt8b/Ncapg2/Dkk3/Il18/Wnt5a/Fgf22/Pomc/Apela/Thpo/Cmtm7/Pf4/Il17f"
"GO:0030593","BP","GO:0030593","neutrophil chemotaxis",98,0.525090844139309,2.03336805928821,4.02204317560468e-07,3.15388895053076e-05,2.5614064434114e-05,1089,"tags=26%, list=6%, signal=24%","Cxcl5/S100a9/S100a8/Cxcl3/Cxcl2/Cxcl1/Trem1/Cxcr2/Il23a/Ppbp/Spp1/Il1b/Sell/Trem3/Ccl20/Ccl2/Csf3r/Bst1/Cxcl15/Ccl17/Ripor2/Cxcr1/Jaml/Ccl24/Ccl3"
"GO:0003012","BP","GO:0003012","muscle system process",400,-0.455309580291551,-1.62396128523168,4.15257003747206e-07,3.22580954686614e-05,2.61981619776766e-05,3215,"tags=30%, list=19%, signal=25%","Cd38/Ghrl/Atp8a2/Tbxa2r/Rangrf/Abcc9/Nr3c1/Myl1/Atp2b1/Grcc10/Stac3/Myh14/Calca/P2rx4/Cacna2d1/Cav1/Sstr2/Mylk2/Camta2/Myoz2/Tmod4/Clcn1/Myom3/Klf15/Gata4/Pparg/Ar/Htr2b/Trim72/Rgs4/Trpm4/Tmod1/Fdps/Cacna1c/Chrm3/Chrna1/Hcn4/Tcap/Kit/Tnnt3/Myom2/Cmya5/Casq2/Klf4/Prkca/Scn4a/Cacna1g/Hey2/Myh3/Kcne2/Abat/Edn3/Kcne4/Ank2/Myocd/Apbb1/Fgf13/Ace2/Smtn/Ptger3/Atp2b4/Trpc3/Kcna5/Kcnma1/Kcne1l/Prkg1/Rnf207/P2rx1/Oxtr/Edn2/Adra2b/Irag1/Sgcd/Actn2/Hrc/Slc8a3/Adra2a/Cav3/Mylk/Ppara/Mlip/Chga/Chrm2/Adrb1/Myh2/Acta2/Gucy1a1/Myom1/Chrnb4/Myl4/Asb2/Kcnj5/Gdnf/Sln/Lep/Myh6/Abcc8/Hand2/Ryr3/Slc8a1/Tpm2/Adra1a/Nos1/Tacr3/Akap6/Agtr2/Cacnb2/Lmod1/Fxyd1/Synm/Kcna1/Nmu/Ctnna3/Adra2c/Myoc/Ryr2/Tacr2/Myh11/Actc1/Pln/Chrna3"
"GO:0000280","BP","GO:0000280","nuclear division",447,0.330721167843114,1.53475835538721,4.31830068841817e-07,3.32349215945665e-05,2.69914837376469e-05,4070,"tags=40%, list=24%, signal=31%","Osm/Il1a/Tex15/Il1b/Mei4/Esr1/Usp44/Tex19.2/Msx1/Brme1/Terb1/Spo11/Ereg/Lif/Btc/Rec8/Psma8/Ripor2/Bmp7/Mapk15/Cdkn1c/Bcl2l11/Mybl2/Rps6ka2/Pdgfb/Zcwpw1/Fignl1/Mastl/Ncapg2/Dscc1/Smarcc1/Tex19.1/Mnd1/Msx2/Wnt5a/Ran/Kntc1/Cul7/Ccnb1/Tex14/Fancd2/Psrc1/Bcl7a/Hoxa13/Actl6a/Psmc3ip/Bub1/Cenps/Brca2/Mtbp/Fbxo43/Cep97/Tubg1/Kif18a/Trip13/Sphk1/Smc1b/Zwilch/Mad2l1/Smc2/Bub1b/Kash5/Ncapg/Fancm/Rad51/Ncaph/Cdc6/Eme1/Prc1/Kifc1/Slc25a31/Top2a/Spire1/Lrp5/Rrs1/Kif14/Clasp1/Fanca/Ccne1/Pebp1/Rgcc/Mad1l1/Aurkb/Rad51ap1/Hsf2bp/Riok2/Topbp1/Atrx/Chek1/Arid2/Syce1/Tnks/Anapc15/Cdca5/Racgap1/Fbxo5/Brip1/Kif20b/Suv39h2/Tgfb1/Anapc4/Spin1/Tpx2/Kif2c/Spag5/Togaram1/Dsn1/Kif18b/Smarce1/Chtf18/Ncapd3/Slf2/Rad54l/Syce2/Espl1/Cks2/Map9/Esco2/Naa50/Cdc20/Atm/Aspm/Kif23/Ndc80/Smpd3/Incenp/Spdya/Cdc23/Smarca4/Igf1/Spdl1/Rad54b/Mzt1/Nde1/Ncapd2/Cdk5rap2/Nuf2/Nsl1/Nusap1/Cenpk/Slf1/Cdca8/Seh1l/Cdc16/Aaas/Sgo1/Nup62/Kifc5b/Aurka/Ttk/Rcc1/Cep192/Togaram2/Mre11a/Cdc27/Kpnb1/Anapc7/Ndc1/Bub3/Hspa2/Ccne2/Msh4/Tesmin/Smarca5/Sycp2/Terf1/Pbrm1/Tacc3/Cdt1/Nudc/Cyp26b1/Hnrnpu/Zscan21/Kif11/Sgo2a/Cdca2/Pinx1/Psmg2"
"GO:0030546","MF","GO:0030546","signaling receptor activator activity",395,0.340995844299129,1.58671172869448,4.56418210223287e-07,3.48050290217978e-05,2.82666343038333e-05,1614,"tags=25%, list=9%, signal=23%","Cxcl5/Wnt10a/Cxcl3/Cxcl2/Cxcl1/Wnt7b/Fgf3/Il23a/Wnt7a/Inhba/Retnlg/Npy/Osm/Ppbp/Csf3/Il11/Wnt6/Il1a/Il36g/Tafa2/Hamp/Spp1/Hamp2/Wnt16/Il1b/Il17c/Nppb/Fgf20/Wnt3/Gkn1/Csf2/Reg1/Il33/Gdf11/Tnf/Il6/Ptn/Tnfsf18/Tff1/Inhbb/Ccl20/Ccl2/Ttr/Nppc/Il17a/Tnfsf9/Uts2/Ifne/Il36a/Timp1/Il22/Sema7a/Angpt4/Pgf/Ereg/Cxcl15/Cxcl17/Slurp1/Stc1/Sema3e/Hgf/Gdf15/Fgf16/Lif/Btc/Tnfsf4/Sema4c/Fgf14/Ccl17/Jag2/Tnfsf14/Pthlh/Bmp7/Wnt10b/Gpnmb/Sfrp2/Sema3f/Ccl24/Erfe/Ccl3/Mif/Ndp/Ntf5/Tcf3/Pyy/Clcf1/Pdgfb/Ccl7/Ccn5/Saa3/Wnt8b/Il18/Wnt5a/Fgf22/Pomc/Apela/Thpo/Cmtm7/Pf4/Il17f"
"GO:1990266","BP","GO:1990266","neutrophil migration",124,0.493701965734913,1.97383859057012,5.37741135714329e-07,4.06336756368864e-05,3.30003244338373e-05,1089,"tags=23%, list=6%, signal=21%","Cxcl5/S100a9/S100a8/Cxcl3/Cxcl2/Cxcl1/Trem1/Cxcr2/Il23a/Ppbp/Il1a/Spp1/Il1b/Gp2/Sell/Trem3/Adam8/Ccl20/Ccl2/Csf3r/Bst1/Cxcl15/Ccl17/Ripor2/Cxcr1/Jaml/Ccl24/Ccl3"
"GO:0006836","BP","GO:0006836","neurotransmitter transport",232,-0.500797688199051,-1.73874653116469,5.48819931993504e-07,4.10972186912613e-05,3.33767873292968e-05,3018,"tags=35%, list=17%, signal=30%","Prkcb/Per2/Septin5/Kmo/Slc6a2/Rab3a/Slc30a1/Slc6a1/Stxbp5l/Prkcg/Rph3al/Rph3a/Prkn/Slc6a17/Syn2/Rims3/Slc6a11/Rims4/Cacna1b/Prkce/Napb/Nat8l/Nr3c2/Slc28a2/Doc2b/Slc17a6/Apba1/Rab3b/Pclo/Prkca/Dgki/Slc6a7/Sv2a/Syn1/Edn3/Ptprn2/Syt7/Drd3/Syngr3/Ppfia2/Chrna7/Chrna4/Cspg5/P2rx1/Lin7b/Syt6/Fev/Baiap3/Otof/Grm8/Adra2a/Chrna6/Sv2c/Chrm2/Snap25/Grm7/Syt2/Ppfia3/Sncg/Gdnf/Stx1b/Syt9/Syp/Nrxn2/Slc18a3/Cplx1/Nlgn1/Adra1a/Trim9/Nos1/Chrna5/P2ry4/Gfap/Snap91/Slc6a15/Ntrk2/Tacr2/Rims1/Syt4/Slc10a4/Grin3a/Chrna3"
"GO:0098839","CC","GO:0098839","postsynaptic density membrane",94,-0.598679174121847,-1.90940355336835,5.94495904696708e-07,4.41200889271343e-05,3.58317879400375e-05,2164,"tags=40%, list=13%, signal=36%","Chrm3/Grin2b/Cnih2/Nrcam/Slc16a7/Epha7/Cacng5/Dgki/Rgs7bp/Lrrc7/Grid2/Adam22/Drd3/Prrt1/Chrm1/Actn2/Cacng2/Adra2a/Neto1/Lrrc4c/Lrfn2/Atp2b2/Lrrc4b/Sorcs3/Gria4/Lrfn5/Plppr4/Lrrtm3/Gria2/Shisa6/Dlg2/Pacsin1/Slitrk3/Slitrk1/Adra2c/Gria1/Syndig1/Grin3a"
"GO:2001257","BP","GO:2001257","regulation of cation channel activity",182,-0.521495830187446,-1.77573997764719,6.16972959129019e-07,4.5383002090977e-05,3.68574530684154e-05,3208,"tags=37%, list=19%, signal=30%","Rem1/Reln/Abcc9/Dlg4/Ctss/S100a1/Stac3/Gsto1/Nedd4l/Ifng/Cacna2d1/Cav1/Kcns1/Rph3a/Fgf11/Kcnab1/Hcn4/Hpca/Cnih2/Cabp4/Casq2/Shank1/Hcn2/Cacng5/Hcn1/Kcne2/Kcne4/Ank2/Fgf13/Drd3/Kcnc1/Prrt1/Chrna4/Kcne1l/Rnf207/Galr2/Actn2/Cacng2/Pirt/Hrc/Kcnj11/Asic2/Neto1/Rasgrf2/Adrb1/Cabp5/Cracr2a/Nlgn3/Jph2/Fgf12/Jph3/Gal/Oprl1/Abcc8/Kcnk3/Nlgn1/Shisa6/Kcnc2/Mapk8ip2/Akap6/Cacnb2/Kcna1/Ntsr1/Kcng1/Ppp3r2/Grp/Pln"
"GO:0050433","BP","GO:0050433","regulation of catecholamine secretion",64,-0.662352659091258,-2.01854696524233,6.23758656482298e-07,4.54796662515865e-05,3.69359581165372e-05,2080,"tags=44%, list=12%, signal=39%","Crhr2/Cnr1/Plcd1/Syt17/Abat/Syt7/Drd3/Ptger3/Chrna7/Chrna4/Oxtr/Syt6/Chrna6/Chga/Syt2/Crhr1/Kcnb1/Sncg/Syt9/Ffar3/Oprk1/Agtr2/Syt10/Syt4/Vip/Kcna2/Cartpt/Pcp4"
"GO:0071621","BP","GO:0071621","granulocyte chemotaxis",123,0.492409124502917,1.95498673017987,6.67701820059284e-07,4.82603263333285e-05,3.91942496296585e-05,1166,"tags=24%, list=7%, signal=23%","Cxcl5/S100a9/S100a8/Cxcl3/Cxcl2/Cxcl1/Trem1/Cxcr2/Il23a/Ppbp/Spp1/Il1b/Sell/Trem3/Tnfsf18/Ccl20/Ccl2/Csf3r/Bst1/Cxcl15/Cxcl17/Ccl17/Ripor2/Cxcr1/Jaml/Anxa1/Ccl24/S100a14/Ccl3/Thbs1"
"GO:0090132","BP","GO:0090132","epithelium migration",317,0.363845965639588,1.66861813577752,7.55040719158435e-07,5.4102572910732e-05,4.39389848635485e-05,3139,"tags=29%, list=18%, signal=24%","Tacstd2/Lcn2/Alox12/Wnt7a/Krt16/Mmp9/Robo1/Lrg1/Prox1/Foxc2/Adam8/Tnf/Ptgs2/Angpt2/Serpine1/Shh/Smoc2/Irs1/Adamts9/Angpt4/Prkd1/Cdh13/Nanos1/Stc1/Evl/Fgf16/Amot/Fat2/Hrg/Hmox1/Map4k4/Pfn2/Cd40/Anxa1/Patz1/Plk2/Thbs1/Cyp1b1/Hif1a/Rhoj/Gpld1/Pdgfb/Has2/Dnaja4/Vash1/Notch1/Epb41l5/Egr3/Itgav/Wnt5a/Hyal1/Cxcr4/Rtn4/Col18a1/Gata2/Plekhg5/Cdh5/Rhob/Jun/Itgb2/Amotl1/Ets1/Atoh8/Mcc/Clasp1/Rgcc/Hdac6/Anln/Dll4/Emp2/Plcg1/Ephb4/Tgfb1/Rin2/Tgfbr1/Slit2/Vegfc/Fermt1/Try5/Snai1/Tgfbr2/Epha2/Pik3c2a/Kank1/Sox9/Hmgb1/Plcg2/Bmpr2/Igf1/Card10/Kitl/Ctsh"
"GO:0099529","MF","GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential",49,-0.695335540834969,-2.04887399390595,8.14172006093124e-07,5.78410061080859e-05,4.69751243821431e-05,1584,"tags=57%, list=9%, signal=52%","Grid2/Chrna10/Chrna7/Chrm1/Chrna4/Gabrq/Gabrg3/Chrna6/Gabrb3/Adrb1/Gabrg2/Chrna9/Chrnb4/Grik3/Gria4/Gabra3/Htr3b/Gria2/Glrb/Gabre/Gabrr2/Chrna5/Grik1/Grik2/Gria1/Grin3a/Htr3a/Chrna3"
"GO:0002227","BP","GO:0002227","innate immune response in mucosa",31,0.736477286506781,2.28884089338817,8.69298819285524e-07,6.1233998185604e-05,4.97307165751834e-05,795,"tags=55%, list=5%, signal=52%","Defa21/Defa5/Defa2/Defa20/Defa22/Defa34/Defa17/Defa41/Defa30/Defa24/Bpifb1/Ltf/Defa3/Defa26/Defa35/Defa38/Defa29"
