"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1903039","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion",254,0.528154952518073,1.98313369734352,1.12921007137658e-09,9.1991489775114e-08,7.93918826629122e-08,2806,"tags=38%, list=17%, signal=32%","H2-Eb2/Tnfrsf13c/Xcl1/H2-Ob/H2-Oa/Tespa1/H2-DMb2/Cd74/H2-Aa/Btnl2/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/Cd40lg/Gimap3/Cd6/Skap1/B2m/Cd3e/Tnfsf11/Pdcd1lg2/Cd274/Ccl5/Cd28/Sirpb1a/Cd55b/St3gal4/Slamf1/Tnfsf13b/Rhoh/Ifng/Spn/Foxp3/Ccr7/Cd4/Ccr2/Cd5/Cd160/Il2ra/Sash3/Sele/Rasal3/Icos/Il12rb2/Pck1/Irf1/Cd27/Has2/Ptprc/Cd59b/Aif1/Ptpn22/Igfbp2/Il27ra/Coro1a/Il12a/Il2rg/Il7/Socs1/Cd55/Hsph1/Ptafr/Pycard/Runx3/Rasgrp1/Il1b/Cd80/Carmil2/Anxa1/Il12rb1/Itgal/Itga4/Nfkbid/Fut7/Sirpb1b/Tnfrsf14/Spta1/Lilrb4a/Fut4/Nr4a3/Gimap5/Nlrp3/Dock8/Cd86/Selp/Zbtb7b/Chst4/Syk/Itgb2/Efnb1/Lilrb4b/Gata3/Ccl2/Tnfsf14/Il12b"
"GO:0032649","BP","GO:0032649","regulation of interferon-gamma production",113,0.639730502654597,2.17944928293872,1.74946885544002e-09,1.41123821005495e-07,1.21794808037135e-07,2327,"tags=44%, list=14%, signal=38%","Tnfrsf13c/Isg15/Pglyrp2/Cd40lg/Cd226/Gimap3/Slamf6/Cd2/Cd3e/Pdcd1lg2/Cd274/Crtam/Tlr9/Slamf1/Klrk1/Cd14/Foxp3/Ccr7/Flt3/Cd96/Nlrp6/Ccr2/Il18r1/Cd160/Sash3/Il12rb2/Cd27/Ptpn22/Il27ra/Il12a/Nr1h4/H2-M3/Sh2d1b1/Txk/Pycard/Klre1/Rasgrp1/Il1b/Carmil2/Prnp/Fzd5/Il12rb1/Ddit3/Laptm5/Tlr4/Lilrb4a/F2rl1/Tlr3/Irf8/Gimap5"
"GO:0048525","BP","GO:0048525","negative regulation of viral process",93,0.659718231778109,2.18775643491666,1.97631590061284e-09,1.57875021652839e-07,1.36251681814351e-07,2418,"tags=43%, list=15%, signal=37%","Cd74/Oas3/Ciita/Isg15/Ifi206/Rsad2/Oasl2/Oas2/Trim30a/Sp100/Oas1d/Trim30d/Slpi/Oas1b/Oas1g/Ccl5/Oas1a/Oasl1/Bst2/Trim31/Trim12a/Trim5/Ifih1/Stat1/Rnasel/Trim10/Isg20/Trim12c/Ifi204/Zfp36/Ptx3/Trim6/Oas1c/Trim21/Znfx1/Trim15/Gsn/Plscr1/Parp10/Trim25"
"GO:1903900","BP","GO:1903900","regulation of viral life cycle",131,0.609900211144626,2.10272578590841,2.76404513598345e-09,2.18678494027613e-07,1.88727211410368e-07,2444,"tags=34%, list=15%, signal=30%","Cd74/Oas3/Ciita/Isg15/Ifi206/Rsad2/Trim30c/Oasl2/Oas2/Trim30a/Oas1d/Trim30d/Slpi/Oas1b/Oas1g/Trim34b/Ccl5/Oas1a/Oasl1/Trim38/Bst2/Trim31/Trim34a/Cd4/Trim12a/Trim5/Ifih1/Rnasel/Trim10/Isg20/Trim12c/Ifi204/Nr5a2/Ptx3/Trim6/Trim30b/Oas1c/Trim21/Znfx1/Trim15/Gsn/Plscr1/Parp10/Trim25/Tmprss2"
"GO:0023023","MF","GO:0023023","MHC protein complex binding",20,0.901880207928501,2.2695851728542,3.08954079871509e-09,2.39818317847431e-07,2.06971620934776e-07,882,"tags=75%, list=5%, signal=71%","H2-Eb2/H2-Ob/H2-Oa/H2-DMb2/Cd74/H2-Aa/Cd8a/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/Klrd1/B2m/Cd4/Cd160"
"GO:0050870","BP","GO:0050870","positive regulation of T cell activation",229,0.529873355778473,1.96495693903392,3.06385639978804e-09,2.39818317847431e-07,2.06971620934776e-07,1625,"tags=28%, list=10%, signal=26%","H2-Eb2/Tnfrsf13c/Xcl1/H2-Ob/H2-Oa/Tespa1/H2-DMb2/Cd74/H2-Aa/Btnl2/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/Cd40lg/Gimap3/Cd6/B2m/Cd3e/Tnfsf11/Pdcd1lg2/Cd274/Ccl5/Cd28/Sirpb1a/Cd55b/Slamf1/Tnfsf13b/Rhoh/Ifng/Spn/Foxp3/Ccr7/Cd4/Ccr2/Cd5/Cd160/Il2ra/Sash3/Rasal3/Icos/Il12rb2/Pck1/Irf1/Cd27/Ptprc/Cd59b/Aif1/Ptpn22/Igfbp2/Il27ra/Coro1a/Il12a/Il2rg/Il7/Socs1/Cd55/Hsph1/Pycard/Runx3/Rasgrp1/Il1b/Cd80/Carmil2/Anxa1"
"GO:0042269","BP","GO:0042269","regulation of natural killer cell mediated cytotoxicity",48,0.760682135313032,2.29423472033969,3.64731102483127e-09,2.80467991703847e-07,2.42053715430514e-07,1652,"tags=54%, list=10%, signal=49%","Sh2d1a/Klrb1f/Klrb1a/Klri1/Cd226/Gimap3/Klrb1/Slamf6/Klrd1/Tap1/Crtam/Tap2/Klrk1/Klrb1b/Lag3/Cd160/Clec2d/Il12a/H2-M3/H2-Bl/Sh2d1b1/Klre1/Rasgrp1/Klrb1c/Ceacam1/Serpinb9"
"GO:0002285","BP","GO:0002285","lymphocyte activation involved in immune response",182,0.558074614031125,2.01402183497779,4.82458242904757e-09,3.6756170579818e-07,3.17218645870906e-07,3583,"tags=42%, list=22%, signal=33%","Cd19/Ccr6/H2-DMb2/Cd74/H2-DMb1/Pglyrp2/Irf4/Nkg7/Cd40lg/Pou2af1/Slamf6/Cd28/Gpr183/Tbx21/Ifne/Ifng/Spn/Foxp3/Ccr7/Ccr2/Il18r1/Cd160/Lgals3/Pck1/Irf1/Plcl2/Ptprc/Il27ra/Tnfsf13/Coro1a/Unc13d/Batf/H2-M3/Ly9/Rab27a/Dock10/Anxa1/Cd180/Itgal/Parp3/Nfkbid/Dll1/Ptk2b/Spi1/Tlr4/Gapt/Apbb1ip/Lilrb4a/F2rl1/Irf8/Nlrp3/Klrc1/Tnfaip3/Lcp1/Sema4a/Fgl2/Zbtb7b/Clec4d/Gata3/Il12b/Fcer1g/Icosl/Nckap1l/Psen1/Itm2a/Zc3h12a/Havcr2/Rorc/Nfkbiz/Cdh17/Clcf1/Slc11a1/Il10/Il18/Xbp1/Pglyrp1"
"GO:0023026","MF","GO:0023026","MHC class II protein complex binding",12,0.951243118988567,2.14094449120231,5.30431724121109e-09,3.9676292964259e-07,3.42420326403924e-07,818,"tags=100%, list=5%, signal=95%","H2-Eb2/H2-Ob/H2-Oa/H2-DMb2/Cd74/H2-Aa/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/B2m/Cd4"
"GO:0002456","BP","GO:0002456","T cell mediated immunity",125,0.607669885761518,2.08513819135913,5.26158174116216e-09,3.9676292964259e-07,3.42420326403924e-07,2806,"tags=44%, list=17%, signal=37%","Xcl1/Il25/Cd8a/H2-Q7/H2-Q6/Rsad2/Klrd1/H2-T10/B2m/H2-M2/H2-Q2/H2-Q1/Cd55b/Tap2/H2-K1/Slamf1/H2-Q4/Tbx21/Spn/Foxp3/H2-T22/H2-D1/H2-T23/Ccr2/Il18r1/Sash3/Slc22a13/Ptprc/Treml4/H2-T24/Il12a/Myo1g/H2-M3/H2-Bl/Cd55/H2-Q10/Rab27a/Il1b/Was/Prf1/Serpinb9/Fzd5/Raet1e/Fut7/P2rx7/Unc93b1/Lilrb4a/Nlrp3/Ctsc/Gzmb/Tnfrsf1b/Arg1/Lilrb4b/Gata3/Il12b"
"GO:0002367","BP","GO:0002367","cytokine production involved in immune response",142,0.591526730209957,2.07226242515614,6.07177994504465e-09,4.50077526016463e-07,3.88432693307456e-07,2826,"tags=45%, list=17%, signal=38%","Xcl1/Prg2/Cd74/Il25/Sucnr1/Rsad2/Clnk/Cd226/Gimap3/B2m/Cd55b/Tlr9/Bst2/Slamf1/Fcer1a/Twist2/Tbx21/Ifng/Scimp/Foxp3/Cd96/Ccr2/Il18r1/Cd160/Sash3/Casp1/Il12a/Cd55/Hmox1/Pycard/Rasgrp1/Il1b/Trim55/Slamf9/Psg22/Trim6/Fzd5/Laptm5/Nlrx1/Angpt1/Casp4/Acp5/Tnfrsf14/Tlr4/P2rx7/Ffar3/Lilrb4a/F2rl1/Myd88/Tlr3/Nr4a3/Twist1/Gimap5/Nlrp3/Syk/Tnfrsf1b/Nod1/Arg1/Lilrb4b/Gata3/Inava/Hk1/Il12b/Fcer1g"
"GO:0016055","BP","GO:0016055","Wnt signaling pathway",408,-0.425949929321327,-1.73380006098181,9.49875878387276e-09,6.91644135165531e-07,5.96913150964188e-07,4212,"tags=43%, list=25%, signal=33%","Thra/Nog/Fzd7/Lrp1/Hdac2/Hdac1/Kpna1/Ubr5/Dact3/Brd7/Bambi/Rtf1/Wnk1/Plekha4/Map3k1/Pten/Ednra/Dvl3/Bicc1/Dab2ip/Scyl2/Wnt9b/Daam2/Wwox/Ccn4/Gnaq/Dab2/Zfp703/Peg12/Lrp5/Sema5a/Epm2a/Smarca4/Mllt3/Celsr1/Sox13/Ctnnb1/Nphp3/Chd8/Ldb1/Stk3/Kank1/Apc/Shisa2/Arl6/Trabd2b/Gsk3b/Rspo4/Abl1/Jrk/Ift80/Macf1/Bcl9/Amer1/Sfrp4/Tmem64/Usp34/Tnks2/Col1a1/Rnf138/Fgfr2/Wnt7b/Sox7/Ddx3x/Celsr3/Ttc21b/Ror2/Reck/Cdk14/Mdfic/Wnt16/Mks1/Lrp4/Calcoco1/Dvl2/Tmem237/Adgra2/Nxn/Zbed3/Wnt2b/Ptpro/Tert/Dkk2/Lgr5/Mcc/Vgll4/Bcl9l/Kremen1/Nphp4/Fermt2/Notch1/Celsr2/Disc1/Nlk/Wnt2/Tle1/Zbtb33/Tiam1/Cpe/Gli3/Fzd4/Tnks/Tmem131l/Dixdc1/Eda/Tmem9/Tle3/Porcn/Wnt5b/Wnt9a/Gli1/Fzd9/Csnk1e/Rnf43/Fzd2/Wnt3/Tpbg/Fzd6/Sfrp1/Ptk7/Wwtr1/Sfrp5/Ext1/Gprc5b/Sfrp2/Wnk2/Sox4/Prickle1/Foxl1/Mdk/Ednrb/Grb10/Vangl2/Nfatc4/Axin2/Lgr6/Lef1/Tcf7/Fzd3/Mark1/Sox17/Tle2/Hmga2/Foxd1/Amer2/Klf15/Notum/Wnt10a/Rbms3/Sox2/Ndp/Wnt7a/Cdh3/Amotl1/Wnt10b/Znrf3/Dact1/Cdh2/Wif1/Dkk3/Pygo1/Nkd1/Wnt6/Cthrc1/Gpc3/Shh/Dcdc2a/Gsc/Pitx2/Apcdd1/Fzd10/Dlx3/Lypd6/Lect2"
"GO:0098978","CC","GO:0098978","glutamatergic synapse",485,-0.407737902189713,-1.68942727316473,9.43880024724081e-09,6.91644135165531e-07,5.96913150964188e-07,2706,"tags=28%, list=16%, signal=24%","Adgrl3/Napb/Adam10/Mecp2/Sparc/Shank3/Pip5k1c/Slc30a3/Cpt1c/Gpm6a/Ablim3/Adam23/Clcn3/Il1rap/Rgs9/Anks1b/Psd2/Lpar2/Lrrtm3/Cacnb4/Nedd4/Grip2/Tanc1/Lrrc4c/Dgke/Arhgap44/Ptpro/Plcb4/Cplx2/Fxyd6/Syt1/Dbn1/Atp2b3/Cadm1/Ghrl/Gria3/Cnr1/Dgkb/Add2/Fzd4/Dlgap2/Atp2b4/Farp1/Porcn/Sparcl1/Nos1ap/Prkar2b/Fzd9/Shank1/Rgs7bp/Slc16a7/Plcb1/Epha7/Nptx2/Ppp1r9a/Homer2/Cdh11/Grik5/Grip1/Adgrl1/Cacnb1/Cdkl5/Magi2/Atp2b2/Mpp2/Shisa7/Prkar1b/Hip1/Abi2/Cacna1a/Sema3f/P2rx2/Stx1a/Gsg1l/Gpc6/Shank2/Ptprs/Grik2/Sptbn2/Ncam1/Lrfn3/Lrrc4/Cabp1/Cacna1c/Sv2a/Grm4/Chrm3/Myh10/Nlgn3/Pak3/Lrrtm1/Erbb4/Mapk10/Lgi1/Kcnc4/Neto1/Wnt7a/Nrcam/Rims2/Adra2a/Cadps/Chrm4/Tanc2/Cdh2/Tspoap1/Olfm2/Slc1a7/Clstn3/Plat/Mdga2/Cacna1h/Adcy1/Cbln1/Slc6a17/Adgra1/Nrxn1/Camkv/Drd4/Dgki/Frmpd4/Chrm2/Lrrtm4/Actc1/Nrn1/Lrfn5/Ntng1/Cntnap2/Drd1/Tnr/Nptx1/Grid1/Grin2a/Tenm2/Cbln2"
"GO:0001655","BP","GO:0001655","urogenital system development",356,-0.449011248114584,-1.79533673624403,1.08516918166755e-08,7.83225616382512e-07,6.75951181858663e-07,3501,"tags=37%, list=21%, signal=30%","Frs2/Vcan/Smad5/Gzf1/Ctnnb1/Gpr4/Rarg/Itgb3/Nphp3/Dchs1/Tgfb2/Pcsk9/Tacstd2/Fem1b/Apc/Cplane1/Hdac5/Pdgfd/Aqp1/Anks6/Agt/Mpv17/Adamts6/Arl3/Kif3a/Hc/Esr1/Adamts1/Bmp6/Amer1/Cep290/Ace/Maged1/Bcl2/Fgfr2/Wnt7b/Rrm2b/Col4a1/Ttc8/Notch2/Igf1r/Lrp4/Tshz3/Clcnka/Id3/Dlg5/Tgfbr1/Angpt2/Wnt2b/Ptpro/Ptch1/Smad6/Lgr5/Acvr2b/Commd5/Notch1/Nid1/Pgf/Lama5/Mmp9/Plag1/Mmp17/Igf1/Gli3/Pkhd1/Ren1/Heyl/Smo/Arid5b/Dync2h1/Hoxa11/Pcsk5/Cd24a/Notch3/Ahi1/Pbx1/Epha7/Ahr/Sfrp1/Lamb2/Ptk7/Hey1/Wwtr1/Ext1/Id2/Hes5/Sox4/Aldh1a2/Bmp7/Serpinb7/Psapl1/Bcl2l11/Myocd/Ednrb/Vangl2/Crlf1/Col4a4/Slit2/Klhl3/Sox17/Irx3/Itga8/Smad9/Gata2/Hs3st3b1/Foxd1/Cdkn1c/Klf15/Cited1/Kif26b/Erbb4/Frem2/Rhpn1/Adamts16/Foxc1/Npnt/Tmem59l/Stra6/Pygo1/Wnt6/Robo1/Foxc2/Gdf11/Hs3st3a1/Gpc3/Pax2/Shh/Rarb/Upk3a/Six4/Zbtb16/Dchs2/Nkx3-1"
"GO:0050808","BP","GO:0050808","synapse organization",468,-0.408671408010394,-1.68452214416221,1.1199957327554e-08,8.01332599053167e-07,6.91578143081731e-07,2706,"tags=30%, list=16%, signal=26%","Adgrl3/Adam10/Mecp2/Sparc/Shank3/Fgfr2/Wnt7b/Zmynd8/Col4a1/Tmeff1/Gpm6a/Igf1r/Syn1/Il1rap/Lrrtm3/Lrp4/Stau2/Utrn/Nfasc/Cacnb4/Nedd4/Grip2/Tanc1/Lrrc4c/Dlg5/Arhgap44/Ptpro/Pcdhb16/Hdac6/Dbn1/Cadm1/Disc1/Ghrl/Snta1/Pcdhgc3/Dgkb/Add2/Obsl1/Lgi2/Zdhhc15/Dmpk/Lmx1b/Thbs2/Lrtm2/Farp1/Sparcl1/Nos1ap/Fzd9/Shank1/Slitrk6/Nrxn2/Plxnb1/Ank3/Reln/Tpbg/Epha7/Ppp1r9a/Lamb2/Lrfn1/Rapsn/Amigo1/Elfn1/Adgrl1/Cacnb1/Cdkl5/Magi2/Atp2b2/Sorbs2/Sncb/Shisa7/Chrnb1/Nlgn2/Abi2/Sema3e/Cacna1a/Sema3f/P2rx2/Nfatc4/Gpc6/Rab39b/Neurl1a/Zfp365/Shank2/Ptprs/Sptbn2/Ptn/Lrfn3/Lrrc4/Cabp1/Wasf1/Adnp/Myh10/Adgrb2/Unc13c/Nlgn3/Pak3/Lrrtm1/Erbb4/Wnt7a/Nrcam/Nrxn3/Bhlhb9/Tanc2/Dact1/Tmem108/Cdh2/Lrrn3/Srcin1/Etv5/Clstn3/Igfn1/Mdga2/Chrdl1/Cbln1/Cux2/Nrxn1/Camkv/Pdzrn3/Gabrb3/Kif1a/Cntn2/Frmpd4/Arhgef9/Sdk2/Lrrtm4/Six4/St8sia2/Lrfn5/Ntng1/C1ql1/Snca/Cntnap2/Drd1/Tnr/Nptx1/Epha3/Grin2a/Cntn5/Cbln2"
"GO:0071346","BP","GO:0071346","cellular response to interferon-gamma",106,0.628055928117497,2.13089627856086,1.42308311403803e-08,1.00940757433663e-06,8.71154145853046e-07,2266,"tags=42%, list=14%, signal=36%","Xcl1/Gbp2b/H2-Q7/H2-Ab1/Gbp2/Ccl8/Gbp3/Ccl7/Nlrc5/Igtp/Ccl5/Gbp8/Ccl24/Gbp5/Ifng/Gbp7/Irgm1/Parp14/Ccl17/Irf1/Ccl4/Ccl22/Casp1/Gbp6/Stat1/Nos2/Socs1/Aqp4/Txk/Nmi/Capg/Was/Parp9/Mrc1/Il12rb1/Ccl1/Ccl6/Acod1/Tlr4/Gbp4/Gsn/Pparg/Ccl20/Irf8"
"GO:0002385","BP","GO:0002385","mucosal immune response",41,-0.764832258559258,-2.3037777801422,1.66231595835956e-08,1.16073402715046e-06,1.00175418304084e-06,468,"tags=49%, list=3%, signal=48%","Bpifb1/Defa30/Defa17/Defa3/Defa26/Defa2/Defa29/Defa24/Defa5/Defa22/Defa20/Camp/Defa40/Defa21/Defa34/Defa35/Apoa4/Defa28/Defa41/Defa38"
"GO:0006959","BP","GO:0006959","humoral immune response",239,0.514830541173758,1.91563490212408,1.66464043757602e-08,1.16073402715046e-06,1.00175418304084e-06,1517,"tags=38%, list=9%, signal=35%","Cr2/Ighm/Ighd/Ighv1-31/Ighe/Ighv7-4/Sh2d1a/Iglc2/Ighg3/Ighv9-1/Ighv14-4/Ighg2c/Ighv1-82/Ighv1-47/Ighv1-42/Ighv1-78/Ighv1-49/Ighv1-67/Ighv10-1/Ighv1-76/Ighv1-58/Spink5/Iglc3/Ighv1-64/Ighv7-3/Iglc1/Fcer2a/Igkc/Ighv13-2/Jchain/Ighv5-9/Igha/H2-DMa/Ccl8/Ighv3-5/Ighg2b/Gimap3/Ighv14-3/Ighv14-2/Rnase6/Wfdc13/Ighv9-2/Slpi/Ighv9-3/Ighv1-5/Ighv1-62-2/B2m/Ighv1-55/Ighv1-53/C2/Ighv1-63/Ighv1-43/Ighv1-69/Cd55b/Gpr183/Krt6a/Ifne/Ifng/Reg3g/Tac1/Ighv1-56/Ccr7/Il17f/Reg3b/Sprr2a1/Ccr2/Cxcl10/Cd37/Wfdc2/Ang4/C1ra/Lgals3/Ccl17/Ccl28/Ptprc/Cd59b/Ccl22/Vip/C4b/Trbc2/Cfb/C3/C4a/Cxcl13/Ighv5-2/Cd55/Lgals4/Ighv1-84/Tslp/A2m/Cxcl5/Il1b"
"GO:0042287","MF","GO:0042287","MHC protein binding",43,0.76876635727491,2.26530079836442,1.69931737909521e-08,1.17495658783155e-06,1.01402875182453e-06,1421,"tags=49%, list=9%, signal=45%","Cd74/H2-Q7/Cd8b1/H2-Q6/Klrd1/Tap1/H2-M2/H2-Q2/H2-Q1/Tap2/H2-K1/Klra17/H2-Q4/Klrk1/Lag3/H2-T22/H2-D1/H2-T23/Cd4/H2-M3/H2-Q10"
"GO:0050777","BP","GO:0050777","negative regulation of immune response",174,0.559372867673015,2.01223833819776,1.71615211235443e-08,1.17670829837102e-06,1.01554053946868e-06,3204,"tags=45%, list=19%, signal=37%","Cr2/Spink5/Oas3/Isg15/Ifi206/Pglyrp2/Klrd1/Oas1d/Dhx58/Nlrc5/Oas1g/Tap1/Oas1a/Cd55b/Tap2/Slamf1/Tbx21/Slamf8/Klrb1b/Spn/Npy5r/Foxp3/Parp14/Cd96/Nlrp6/Ccr2/Cd160/Lgals3/Stat2/Irf1/Ptprc/Clec2d/Cd59b/Il27ra/Trafd1/Samhd1/H2-Bl/Cd55/Hmox1/Sh2d1b1/Klre1/Nmi/A2m/Ifi204/Gpx2/Anxa1/Ceacam1/Serpinb9/Parp3/Oas1c/Inpp5d/Trim21/Pdcd1/Nlrx1/Acod1/Spi1/Tnfrsf14/Fcgr2b/Pparg/Lilrb4a/Tnfaip3/Gpx1/Fgl2/Zbtb7b/Il13ra2/Arg1/Selenos/Lilrb4b/Fcrlb/Adar/Il12b/C4bp/Nckap1l/Smpdl3b/Cd300a/Zc3h12a/Havcr2/Hfe/Ccr1"
"GO:0022409","BP","GO:0022409","positive regulation of cell-cell adhesion",298,0.479818752714859,1.83942837155312,1.75591584204951e-08,1.19402277259367e-06,1.03048353810056e-06,2872,"tags=34%, list=17%, signal=29%","H2-Eb2/Tnfrsf13c/Xcl1/H2-Ob/H2-Oa/Tespa1/H2-DMb2/Cd74/H2-Aa/Btnl2/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/Cd40lg/Gimap3/Cd6/Skap1/B2m/Cd3e/Tnfsf11/Pdcd1lg2/Cd274/Ccl5/Cd28/Sirpb1a/Cd55b/St3gal4/Slamf1/Tnfsf13b/Rhoh/Ifng/Spn/Foxp3/Ccr7/Cd4/Ccr2/Cd5/Cd160/Il2ra/Sash3/Sele/Rasal3/Icos/Il12rb2/Pck1/Irf1/Cd27/Has2/Ptprc/Cd59b/Aif1/Ptpn22/Igfbp2/Il27ra/Coro1a/Il12a/Il2rg/Il7/Socs1/Cxcl13/Cd55/Hsph1/Ccr5/Ptafr/Pycard/Runx3/Rasgrp1/Il1b/Cd80/Carmil2/Anxa1/Ceacam1/Il12rb1/Itgal/Itga4/Nfkbid/Fut7/Sirpb1b/Tnfrsf14/Spta1/Lilrb4a/Fut4/Nr4a3/Gimap5/Nlrp3/Dock8/Cd86/Selp/Zbtb7b/Chst4/Syk/Itgb2/Efnb1/Lilrb4b/Gata3/Ccl2/Tnfsf14/Il12b/Cx3cl1/Icosl"
"GO:0198738","BP","GO:0198738","cell-cell signaling by wnt",409,-0.42518805330089,-1.73203078264772,1.79930444720607e-08,1.21349811406652e-06,1.04729144097085e-06,4212,"tags=43%, list=25%, signal=33%","Thra/Nog/Fzd7/Lrp1/Hdac2/Hdac1/Kpna1/Ubr5/Dact3/Brd7/Bambi/Rtf1/Wnk1/Plekha4/Map3k1/Pten/Ednra/Dvl3/Bicc1/Dab2ip/Scyl2/Wnt9b/Daam2/Wwox/Ccn4/Gnaq/Dab2/Zfp703/Peg12/Lrp5/Sema5a/Epm2a/Smarca4/Mllt3/Celsr1/Sox13/Ctnnb1/Nphp3/Chd8/Ldb1/Stk3/Kank1/Apc/Shisa2/Arl6/Trabd2b/Gsk3b/Rspo4/Abl1/Jrk/Ift80/Macf1/Bcl9/Amer1/Sfrp4/Tmem64/Usp34/Tnks2/Col1a1/Rnf138/Fgfr2/Wnt7b/Sox7/Ddx3x/Celsr3/Ttc21b/Ror2/Reck/Cdk14/Mdfic/Wnt16/Mks1/Lrp4/Calcoco1/Dvl2/Tmem237/Adgra2/Nxn/Zbed3/Wnt2b/Ptpro/Tert/Dkk2/Lgr5/Mcc/Vgll4/Bcl9l/Kremen1/Nphp4/Fermt2/Notch1/Celsr2/Disc1/Nlk/Wnt2/Tle1/Zbtb33/Tiam1/Cpe/Gli3/Fzd4/Tnks/Tmem131l/Dixdc1/Eda/Tmem9/Tle3/Porcn/Wnt5b/Wnt9a/Gli1/Fzd9/Csnk1e/Rnf43/Fzd2/Wnt3/Tpbg/Fzd6/Sfrp1/Ptk7/Wwtr1/Sfrp5/Ext1/Gprc5b/Sfrp2/Wnk2/Sox4/Prickle1/Foxl1/Mdk/Ednrb/Grb10/Vangl2/Nfatc4/Axin2/Lgr6/Lef1/Tcf7/Fzd3/Mark1/Sox17/Tle2/Hmga2/Foxd1/Amer2/Klf15/Notum/Wnt10a/Rbms3/Sox2/Ndp/Wnt7a/Cdh3/Amotl1/Wnt10b/Znrf3/Dact1/Cdh2/Wif1/Dkk3/Pygo1/Nkd1/Wnt6/Cthrc1/Gpc3/Shh/Dcdc2a/Gsc/Pitx2/Apcdd1/Fzd10/Dlx3/Lypd6/Lect2"
"GO:0002251","BP","GO:0002251","organ or tissue specific immune response",43,-0.759588544487747,-2.31255206683393,2.10309006768714e-08,1.39168387723353e-06,1.2010720051963e-06,468,"tags=47%, list=3%, signal=45%","Bpifb1/Defa30/Defa17/Defa3/Defa26/Defa2/Defa29/Defa24/Defa5/Defa22/Defa20/Camp/Defa40/Defa21/Defa34/Defa35/Apoa4/Defa28/Defa41/Defa38"
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation",139,0.583161901798455,2.03055460610914,2.11424993502906e-08,1.39168387723353e-06,1.2010720051963e-06,1784,"tags=37%, list=11%, signal=33%","Ighm/Ighd/Tnfrsf13c/Xcl1/H2-DMb2/Cd74/Btnl2/H2-DMb1/Cd40lg/Cd6/Cd3e/Pdcd1lg2/Cd274/Ccl5/Cd28/Cd55b/Tlr9/Slamf1/Gpr183/Tnfrsf4/Tnfsf13b/Ifng/Spn/Foxp3/Tac1/Ccr7/Cd4/Ccr2/Il2ra/Sash3/Rasal3/Il12rb2/Ptprc/Fgf10/Cd59b/Aif1/Ptpn22/Igfbp2/Il27ra/Coro1a/Il12a/Cd38/Il7/Cd55/Pycard/Il1b/Cd80/Carmil2/Anxa1/Il12rb1/Itgal"
"GO:0002702","BP","GO:0002702","positive regulation of production of molecular mediator of immune response",133,0.584391602689186,2.02647962124276,2.09986728240982e-08,1.39168387723353e-06,1.2010720051963e-06,2826,"tags=40%, list=17%, signal=33%","Xcl1/Cd74/Rsad2/Clnk/Mzb1/Cd226/Gimap3/B2m/Cd28/Cd55b/Tlr9/Slamf1/Fcer1a/Tnfrsf4/Tbx21/Ifng/Scimp/Il17f/Il18r1/Cd160/Sash3/Cd37/Cd27/Ptprc/Ptpn22/Casp1/Tnfsf13/Cd55/Pycard/Il1b/Psg22/Trim6/Fzd5/Laptm5/Casp4/Tnfrsf14/Tlr4/P2rx7/Ffar3/F2rl1/Myd88/Tlr3/Nr4a3/Gimap5/Nlrp3/Cd86/Syk/Nod1/Il17a/Gata3/Inava/Hk1/Fcer1g"
"GO:0032946","BP","GO:0032946","positive regulation of mononuclear cell proliferation",142,0.580641757007189,2.03412970889002,2.27598747657843e-08,1.48625594899106e-06,1.28269102063476e-06,1784,"tags=36%, list=11%, signal=32%","Ighm/Ighd/Tnfrsf13c/Xcl1/H2-DMb2/Cd74/Btnl2/H2-DMb1/Cd40lg/Cd6/Cd3e/Pdcd1lg2/Cd274/Ccl5/Cd28/Cd55b/Tlr9/Slamf1/Gpr183/Tnfrsf4/Tnfsf13b/Ifng/Spn/Foxp3/Tac1/Ccr7/Cd4/Ccr2/Il2ra/Sash3/Rasal3/Il12rb2/Ptprc/Fgf10/Cd59b/Aif1/Ptpn22/Igfbp2/Il27ra/Coro1a/Il12a/Cd38/Il7/Cd55/Pycard/Il1b/Cd80/Carmil2/Anxa1/Il12rb1/Itgal"
"GO:0002478","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen",31,0.82081799630421,2.26728600102907,2.37594904926262e-08,1.53931565175849e-06,1.32848340541447e-06,2317,"tags=77%, list=14%, signal=67%","H2-Eb2/H2-Ob/H2-Oa/H2-DMb2/Cd74/H2-Aa/Clec4a4/H2-DMb1/H2-Ab1/H2-Eb1/H2-DMa/Tap1/B2m/Tap2/H2-K1/Ctss/H2-M3/Clec4a3/Ifi30/Tapbp/Fcgr2b/Clec4a1/Unc93b1/Mfsd6"
