"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"mmu04024","mmu04024","cAMP signaling pathway - Mus musculus (house mouse)",173,-0.436676597916224,-1.62362418449247,0.000768461698281747,0.0234730118747879,0.0193402322151291,2457,"tags=29%, list=17%, signal=25%","Hhip/Pik3r1/Atp1b1/Mapk3/Fxyd2/Atp1b2/Grin1/Calm1/Calml4/Sstr1/Atp1a1/Atp2b1/Map2k1/Creb3l1/Hcn2/Chrm1/Prkacb/Acox1/Adcy9/Camk2d/Adrb2/Cnga3/Pld1/Plce1/Grin2d/Adcy2/Htr4/Ppara/Pde3a/Akt3/Atp2a3/Adcy5/Sst/Ffar2/Creb3l3/Fos/Adcyap1/Edn2/Glp1r/Edn3/Adcyap1r1/Oxtr/Npy1r/Gria4/Hcar1/Gcg/Grin3a/Bves/Ptger3/Vip/Sucnr1"
"mmu04080","mmu04080","Neuroactive ligand-receptor interaction - Mus musculus (house mouse)",169,-0.433545570611434,-1.60369662781498,0.000932912412562866,0.0261215475517603,0.0215224530266696,1649,"tags=31%, list=11%, signal=28%","Lynx1/Nr3c1/F2rl1/Penk/Chrm1/C3/P2ry1/P2rx5/Nts/Cck/Pth1r/Hrh1/Tacr1/P2rx4/Adrb2/Galr2/Chrnb4/Grik3/Gabra3/P2rx6/Vipr1/Htr7/Grin2d/Htr4/Agtr1a/Lpar1/Sst/Slurp1/Glp2r/Mchr1/Insl5/Gzma/Adcyap1/Edn2/Glp1r/Ltb4r2/Edn3/Adcyap1r1/Oxtr/Npy1r/Gria4/Ptgfr/Lpar3/Tac1/Gcg/Grin3a/Grpr/Tacr2/P2ry4/Gpr83/Ptger3/Vip"
"mmu00980","mmu00980","Metabolism of xenobiotics by cytochrome P450 - Mus musculus (house mouse)",47,-0.585946683039553,-1.79034621121452,0.00110467335286888,0.0284363770323295,0.0234297216776399,1336,"tags=38%, list=9%, signal=35%","Aldh3a1/Gsto1/Gstk1/Gstp3/Ugt2b5/Cbr3/Gstm2/Ugt1a7c/Mgst3/Cbr2/Ugt1a1/Ugt2b36/Adh1/Cyp2f2/Ugt1a6a/Cyp2s1/Gsta1/Ugt1a6b"
"mmu04020","mmu04020","Calcium signaling pathway - Mus musculus (house mouse)",191,-0.419610025199914,-1.58552876176333,0.00118484904301373,0.0284363770323295,0.0234297216776399,2335,"tags=35%, list=16%, signal=29%","Vdac2/Erbb2/Ptk2b/Egfr/Fgfr3/Grin1/Ppif/Calm1/Calml4/Pde1a/Cckar/Mcu/Atp2b1/Camk1g/Ret/Mcoln2/Slc8a1/Mst1r/Plcb3/Chrm1/Tpcn1/Prkacb/Gdnf/Nos1/Gna11/Mylk/Erbb3/P2rx5/Fgf9/Prkca/Gna14/Adcy9/Flt4/Camk2d/Stim1/Fgf18/Hrh1/Pdgfra/Tacr1/Fgf7/Ryr3/P2rx4/Adrb2/Plce1/Hrc/P2rx6/Htr7/Grin2d/Adcy2/Htr4/Agtr1a/Plcd1/Hgf/Atp2a3/Cacna1b/Itpka/Cacna1e/Ltb4r2/Cd38/Oxtr/Ptgfr/Grin3a/Grpr/Tacr2/Slc8a3/Ptger3"
"mmu04621","mmu04621","NOD-like receptor signaling pathway - Mus musculus (house mouse)",165,0.378868495231476,1.49674384536806,0.0012728010678553,0.0285107439199586,0.0234909951470837,1284,"tags=14%, list=9%, signal=13%","Defa41/Defa21/Defa30/Defa17/Defa22/Defa34/Defa20/Defa24/Defa2/Defa5/Defa32/Mapk10/Trip6/Card9/Il6/Cxcl2/Nod2/Plcb4/Mapk12/Cxcl3/Ccl2/Bcl2/Sting1"
"mmu00982","mmu00982","Drug metabolism - cytochrome P450 - Mus musculus (house mouse)",45,-0.581421100884421,-1.7685201416715,0.00152043638346141,0.0319291640526896,0.0263075505822599,1998,"tags=47%, list=14%, signal=40%","Gstt3/Gstt1/Fmo1/Fmo4/Aldh3a1/Gsto1/Gstk1/Gstp3/Ugt2b5/Gstm2/Ugt1a7c/Maoa/Fmo5/Mgst3/Ugt1a1/Ugt2b36/Adh1/Maob/Ugt1a6a/Gsta1/Ugt1a6b"
"mmu04726","mmu04726","Serotonergic synapse - Mus musculus (house mouse)",85,-0.496913964340752,-1.69565534248639,0.00176116058792694,0.0328749976413029,0.0270868558260108,1893,"tags=31%, list=13%, signal=27%","Gnao1/Cyp2j6/Map2k1/Plcb3/Gng12/Prkacb/Prkca/Cyp2d22/Cyp2c66/Htr3a/Htr7/Cyp2d26/Htr4/Maoa/Adcy5/Cacna1b/Cyp2d34/Pla2g4f/Cyp2d10/Maob/Cyp2d12/Cyp2c68/Slc6a4/Cyp2d9/Cyp2c65/Cyp2c55"
"mmu03010","mmu03010","Ribosome - Mus musculus (house mouse)",129,0.403866301308198,1.53724162109551,0.00172751304813387,0.0328749976413029,0.0270868558260108,6097,"tags=63%, list=41%, signal=37%","Rps10/Rpl13a/Uba52/Rpl36al/Rpl24/Rpl22l1/Rps21/Rps19/Rps3/Rps8/Rpl3/Mrpl13/Rsl24d1/Rpl35/Rpl17/Rps16/Rpl38/Rps9/Rpl5/Mrpl11/Rps2/Rpl41/Rps18/Rpl6/Rpl14/Rpl9/Rps4x/Mrpl24/Rpl12/Rpsa/Rps28/Rpl32/Rpl11/Rps5/Rpl35a/Rpl7/Mrps7/Mrpl1/Rpl10a/Rpl10/Rpl15/Rpl36/Mrps18a/Rpl39/Mrps5/Rps14/Rpl13/Rpl19/Rps24/Rpl26/Rps25/Rps6/Rpl28/Mrps17/Rpl4/Mrpl28/Rpl22/Mrpl15/Rps27a/Rps26/Rps12/Rpl37/Rps23/Mrpl16/Mrpl33/Rpl8/Rps15/Rpl27a/Mrpl3/Mrpl19/Rps7/Rps27l/Mrps2/Mrpl32/Rpl7a/Rpl18/Rpl27/Mrpl4/Rpl31/Mrpl34/Mrps16"
"mmu05330","mmu05330","Allograft rejection - Mus musculus (house mouse)",35,-0.61925060081908,-1.81241153630518,0.00228466070935145,0.0377924536069606,0.0311385191059857,2518,"tags=69%, list=17%, signal=57%","Cd28/H2-Eb1/H2-T24/H2-Ab1/H2-DMb2/H2-Q4/H2-K1/Prf1/H2-Aa/H2-T23/H2-DMa/H2-M2/H2-D1/H2-T22/H2-DMb1/H2-Q7/H2-Q6/Fas/H2-Q10/H2-Q2/H2-Oa/H2-Q1/H2-Eb2/H2-T3"
"mmu05164","mmu05164","Influenza A - Mus musculus (house mouse)",133,-0.450069094470283,-1.61595909133577,0.00216216496176487,0.0377924536069606,0.0311385191059857,2733,"tags=37%, list=19%, signal=30%","Adar/Mavs/Slc25a5/Ticam1/Rab11a/H2-Eb1/Chuk/Pik3r1/Tnfrsf1a/Bak1/Stat2/H2-Ab1/Mapk3/Trim25/Eif2ak2/Tlr4/H2-DMb2/Jak2/Mx2/H2-Aa/Tmprss2/H2-DMa/Tlr3/Map2k1/Il18/Ifngr1/Mx1/Irak4/H2-DMb1/Tradd/Prkca/Fas/Casp1/Ifih1/Pycard/Cxcl10/Oas1g/Nlrx1/Oas1a/Irf7/Tmprss11d/Ciita/Akt3/Oas3/H2-Oa/Rnasel/Rsad2/H2-Eb2/Nxf7"
"mmu00190","mmu00190","Oxidative phosphorylation - Mus musculus (house mouse)",121,-0.451922911185945,-1.61253645957565,0.00236202835043504,0.0377924536069606,0.0311385191059857,5012,"tags=70%, list=34%, signal=47%","Ndufa10/Atp5k/Ndufb6/Atp6v0b/Atp5b/Ndufs2/Ndufab1/Atp5h/Atp5j/Atp6v1b2/Ndufs1/Ndufs4/Uqcrh/Ndufs3/Cyc1/Uqcr11/Ndufs5/Ndufv2/Ndufs7/Ndufb11/Ndufa2/Cox15/Ndufb3/Ndufv1/Atp5o/Atp5c1/Atp5pb/Sdhd/Atp5j2/Atp5d/Uqcrc1/Atp5g1/Ndufb7/Ndufb5/Atp5l/ND3/Ndufa9/Ndufa8/Atp5a1/Ndufa11/Cox6b1/Uqcrc2/Cox4i1/Cox7c/Uqcrq/Cox7a2/Ndufa5/Ndufb8/Atp5g3/Cox10/Sdhb/Cycs/Uqcr10/Ndufa1/Ndufb10/Ndufb9/Cox11/Sdhc/Sdha/Cox8a/Ndufv3/Cox7b/Ppa1/Atp6v0a2/Cox5b/Ndufa6/Uqcrfs1/Cox6c/Uqcrb/Atp6v0a1/Cox5a/Atp6v0d1/CYTB/Cox6a1/ND2/COX3/Cox7a1/ND4/COX2/COX1/ATP6/ND5/ND1/ND6/Atp12a"
"mmu05207","mmu05207","Chemical carcinogenesis - receptor activation - Mus musculus (house mouse)",163,-0.407545783391288,-1.50203810268023,0.00286779332590112,0.0437990253410353,0.0360875428091864,2393,"tags=28%, list=16%, signal=24%","Pik3r1/Mgst2/Mapk3/Egfr/Cyp2b10/Gstt3/Jak2/Gstt1/Rxra/Map2k1/Rb1/Ar/Arrb1/Creb3l1/Prkacb/Paqr5/Fgf9/Prkca/Adcy9/Fgf18/Gsto1/Fgf7/Adrb2/Chrnb4/Ugt2b5/Tnfsf11/Gstm2/Adcy2/Ugt1a7c/Ppara/Dll1/Akt3/Ephx2/Adcy5/Cacna1b/Mgst3/Creb3l3/Vdr/Fos/Ugt1a1/Klf4/Ugt2b36/Cyp3a13/Ugt1a6a/Gsta1/Ugt1a6b"
"mmu05143","mmu05143","African trypanosomiasis - Mus musculus (house mouse)",27,0.624727608573433,1.82568175977766,0.00318401382218046,0.0465142888805494,0.0383247430312797,1764,"tags=41%, list=12%, signal=36%","Hbb-bt/Hbb-b1/Hba-a2/Hba-a1/Apoa1/Prkcg/Il6/Plcb4/Tnf/Icam1/Il1b"
"mmu00040","mmu00040","Pentose and glucuronate interconversions - Mus musculus (house mouse)",24,-0.667784958473766,-1.77521172670894,0.00337530548762029,0.0467192854818038,0.0384936468725388,2822,"tags=54%, list=19%, signal=44%","Ugt2b34/Dcxr/Ugdh/Ugp2/Sord/Akr1b7/Cryl1/Ugt2b5/Ugt1a7c/Ugt1a1/Ugt2b36/Ugt1a6a/Ugt1a6b"
"mmu00920","mmu00920","Sulfur metabolism - Mus musculus (house mouse)",11,-0.784719771870126,-1.7423870649062,0.00347613731263421,0.0467192854818038,0.0384936468725388,3026,"tags=91%, list=21%, signal=72%","Bpnt1/Mpst/Tst/Papss1/Suox/Papss2/Sqor/Selenbp2/Ethe1/Selenbp1"
